Hspd1-ps3,1
Gm6548,1
Sec24c,1
Rps6-ps3,1
Gm23347,1
Dtna,1
Gm5944,1
Pde3b,1
Rab13,1
Gm5257,1
Ptpn12,1
Gm4760,1
Plod2,1
Tmem47,1
Peak1,1
Gm12267,1
Tpt1-ps5,1
Gm9027,1
Tapbp,1
Gm11516,1
Rcn2,1
Zc3hav1l,1
Gm6425,1
Gm12912,1
Mns1,1
Ube3b,1
Gm13566,1
4930519F09Rik,1
Mtmr6,1
Gm5380,1
Ubqln1,1
Fos,1
Gm11557,1
Fmnl3,1
Tdgf1-ps1,1
Abcb10,1
Gng5-ps,1
Ppp2r5b,1
Gm17786,1
Ece1,1
Pcyox1,1
Rab33b,1
Gm15148,1
Snrpf,1
Abcg2,1
Gm18889,1
Fosb,1
Plec,1
Map1b,1
Cldn9,1
Pigc,1
Rpl35-ps1,1
Gm8428,1
BC021767,1
Lamc2,1
Gramd4,1
Gm12469,1
Fam227a,1
Gm17199,1
Rpl13a-ps1,1
Twf2,1
Gm2531,1
Mtch1,1
Spcs2-ps,1
Hist1h1c,1
Gm11512,1
Gm12182,1
Aplp1,1
Pkig,1
Slc29a1,1
Gm12372,1
Acot2,1
Gm12458,1
C1galt1c1,1
Tcfl5,1
Gm5292,1
Gxylt1,1
Gm13443,1
Rps18-ps1,1
Ppp1r9a,1
1700047I17Rik1,1
Gm15575,1
Gm26680,1
Slc39a10,1
Dpysl2,1
Gm9855,1
Gm11895,1
Ptprs,1
Cotl1,1
Rpl26-ps4,1
Gm14058,1
Gm2735,1
Lefty1,1
Zbtb41,1
Gm8644,1
Gm11930,1
Gm13310,1
Abhd11os,1
Gm7862,1
Gm14630,1
1110002L01Rik,1
Ppp1r1a,1
Kctd10,1
Gm15877,1
Casc4,1
Gm13430,1
Tnfaip8,1
Gm3512,1
Gm12657,1
Zfp946,1
Zfp948,1
Gm13196,1
Gm16409,1
Gm5210,1
Cul4b,1
Gng2-ps1,1
Gm12833,1
Gm11865,1
Podxl,1
Ptk2b,1
Hist1h2bg,1
Pgm2,1
Cyb5a,1
Gm7129,1
Ipo5,1
Gm12950,1
Gm5809,1
Mycn,1
C030005K06Rik,1
Gm12598,1
Gm6317,1
Gm13076,1
Kras,1
Ccne1,1
Stk10,1
Rnf145,1
Slc30a9,1
Gm9081,1
Cldn4,1
Brwd3,1
H2-T23,1
Gm11824,1
Gm12571,1
Zfp52,1
Smt3h1-ps,1
Gm26782,1
Matr3-ps2,1
Rpl3-ps2,1
Gm13461,1
Gm3222,1
Cebpd,1
Rasa2,1
Gm13359,1
Chac1,1
Gm12642,1
Pde5a,1
Gm6292,1
Hmgb1-ps1,1
Stab1,1
Gm12732,1
Ccdc50-ps,1
Tceal8,1
Gm9022,1
Gm6142,1
Bhlhe41,1
Phf6,1
Gm12222,1
Gm12341,1
Gm26815,1
Kif21b,1
Mllt11,1
Gm20656,1
Gm3076,1
Golph3,1
Slc22a23,1
Gm9791,1
Fkrp,1
Slc18a2,1
Crybg3,1
Prdx2-rs3,1
Slc38a2,1
Gm4895,1
Cdh3,1
Gm14140,1
Gm15422,1
Ano10,1
Desi2,1
Per3,1
Gm14026,1
Limk2,1
Gm8756,1
Tor2a,1
Gm4613,1
Gm10037,1
Tmem237,1
Gm6341,1
Smpdl3b,1
Itgam,1
Gm7931,1
Gm10293,1
Plat,1
Rps19-ps12,1
Igfbp2,1
Gm13092,1
Gm8396,1
Dcp1a,1
Gm6767,1
Pom121,1
Gm12346,1
Gm2076,1
Snap47,1
Fam199x,1
Gm10080,1
Ube2j1,1
Gpx3,1
Itga6,1
Gm8325,1
Uri1,1
Rida,1
Rap1gds1,1
1700022N22Rik,1
Gm9824,1
Cd74,1
Gm15682,1
Gm12344,1
Gm6177,1
Gm20091,1
Camta1,1
Rps19-ps8,1
Mex3d,1
Khdrbs1,1
Gm2214,1
Adgrv1,1
Calcr,1
Gm6023,1
Tdgf1,1
Gng10,1
Gm11759,1
Gm11407,1
Stradb,1
Elovl1,1
Gm10045,1
Impact,1
Gm7535,1
Atp5l2-ps,1
Gm11627,1
Gm15538,1
Pik3c2a,1
Gm6335,1
Slc5a3,1
Kif13a,1
Gm14970,1
Gm13690,1
Exosc3,1
Gm14165,1
Bcam,1
Gm3248,1
Gm11313,1
Rpl17-ps4,1
Gm15593,1
Ccm2,1
Folr1,1
Nedd4,1
Nr2c1,1
Gm15602,1
Gpc1,1
Gm12242,1
Arid2,1
Gm24336,1
Zfp462,1
Ywhaz,1
Gm23209,1
Larp1,1
Tnk1,1
Gm16436,1
Utrn,1
Cand2,1
Mpp3,1
Blnk,1
Gm14200,1
Gm14516,1
Gm9836,1
Pyurf,1
Polr3k,1
Acsl5,1
Gm5124,1
Glt1d1,1
Ddx58,1
Zfp799,1
Gm11652,1
Hmgxb4,1
Ccng2,1
2810408I11Rik,1
Gm10154,1
Rps12-ps1,1
Myadm,1
Cep126,1
Mbnl2,1
Olig1,1
Hint3,1
Gm15138,1
Acadl,1
Gm12475,1
Glud1,1
Insig2,1
Gm15310,1
Pcsk9,1
Pgam1,1
Fundc2,1
Crip2,1
Mospd3,1
Gm15560,1
Gm6175,1
H1f0,1
Cd151,1
Klhdc2,1
Gm6640,1
Sfxn1,1
Lpcat4,1
Gria3,1
Gm4879,1
Gm13815,1
Gm13498,1
Gm7206,1
Cpeb2,1
Hmgb1-ps8,1
Bmp2k,1
Gm11838,1
mt-Ts1,1
Gm11708,1
E2f6,1
Gm13216,1
Plekha1,1
Trp53inp2,1
Gm8618,1
D630045J12Rik,1
Lamtor3,1
Gatsl2,1
Gm17907,1
Gm5384,1
Gm19815,1
Gm14017,1
Gm12421,1
Gm9797,1
Pcgf3,1
Gm5228,1
Pomgnt2,1
Gm6180,1
Gm13015,1
Tma7-ps,1
Gm13731,1
Gm8696,1
Ppp2r3a,1
Gm9234,1
Carhsp1,1
4933428G20Rik,1
Krt10,1
Spon1,1
Gm10179,1
Tmem63a,1
Pbx1,1
Clptm1l,1
Lcmt2,1
Meg3,1
Gm6206,1
Rps13-ps5,1
Anp32e,1
Ninj1,1
Gm16061,1
Gm20900,1
Hif1a,1
Gm7857,1
Rap2c,1
Gm7571,1
Tatdn2,1
Rps6-ps1,1
9530082P21Rik,1
Zfp740,1
Rplp1-ps1,1
Gm14925,1
Gm11401,1
Jmjd1c,1
Llph-ps2,1
4933404O12Rik,1
Gm7856,1
Cnnm4,1
Snhg9,1
Tpt1-ps6,1
Gm7363,1
Gm6960,1
Nme1,1
Gm5879,1
Rtn2,1
Dact3,1
Zdhhc6,1
Lasp1,1
Gm12919,1
Nabp2,1
Gm5391,1
Kif1c,1
Gm8545,1
Smim15,1
Ahcyl1,1
Gm20430,1
Gm8839,1
Gm15770,1
Gm13340,1
Crlf1,1
Gm2467,1
Gm8317,1
Serp1,1
Eaf1,1
B3gnt7,1
Sycp3,1
Rubcn,1
E2f8,1
Slain1,1
Rbpj,1
Gm12479,1
Plcd1,1
Gm7244,1
Pla2g6,1
Gm4918,1
Gm13215,1
Inpp5a,1
Wnk3,1
Rps12-ps5,1
Dnajb2,1
Trp53bp2,1
Ccdc122,1
Tmie,1
Maoa,1
Arsa,1
Gm15730,1
Mettl9,1
Efs,1
Lrif1,1
Gm15728,1
Litaf,1
Gm12355,1
Pik3cb,1
Gm12734,1
Gm8420,1
Mn1,1
Ehbp1l1,1
Bnip3l,1
Rps19-ps4,1
Gm12501,1
Ptp4a1,1
A230083N12Rik,1
Tmem57,1
Gm3355,1
Wsb2-ps,1
Gm12244,1
Phf10,1
Gm2606,1
Id3,1
Taok3,1
Abi2,1
Bnip3l-ps,1
Thbs3,1
Gm10291,1
Gm16372,1
Gpd2,1
Kbtbd3,1
Rpl10a-ps2,1
Uso1,1
Gm4540,1
Gm13597,1
Fam49a,1
Gm3591,1
Mycbp2,1
Tia1,1
Hdgf,1
Sri,1
Gm15247,1
Gm5472,1
Ammecr1,1
Kpna3,1
Zfp354c,1
Gm6083,1
Ftx,1
Gm6428,1
Gm11954,1
Plxna1,1
Gm13094,1
Lrp8,1
Gm10012,1
Pphln1,1
Atl2,1
Arhgef25,1
Slc38a1,1
Rad9b,1
Cdc34b,1
Hspb11,1
Gm15204,1
Csnk2a2,1
Gm8806,1
Gm11222,1
Gm8260,1
Ajuba,1
Csrnp1,1
Gm8186,1
Crygn,1
Pdzd8,1
Hnrnpa1l2-ps,1
Gm3671,1
Ubtd2,1
Cdc42se1,1
Gm14530,1
Tinagl1,1
Nomo1,1
Phc1,1
Gclm,1
Lmbr1l,1
S100a11,1
Dcun1d5,1
Gm10112,1
Suds3,1
Fam60a,1
Etfbkmt,1
Fbxw8,1
Gm16222,1
Rps19-ps10,1
Gm3150,1
4931440P22Rik,1
Prss36,1
Bcat2,1
Gm12891,1
Gm26526,1
Gm17450,1
Ola1,1
Nfkb2,1
Maged2,1
Gatad1,1
Rhob,1
Gm12380,1
Als2cl,1
Foxn3,1
Gm5451,1
Rap2b,1
Gstt1,1
Map1lc3a,1
Gm12161,1
Gm16165,1
Gm3809,1
Mcrip1,1
Igf2bp1,1
Gm25224,1
Atp5l-ps2,1
Gm12618,1
Ccdc9,1
Strbp,1
Galk1,1
Gm15946,1
Bcl2l1,1
Gm6946,1
Mcl1,1
Rpl31-ps15,1
Wdr1,1
Ikbip,1
Braf,1
Ptrhd1,1
Rpl19-ps12,1
Lyrm7,1
Rcn3,1
Smim27,1
Dusp1,1
Gm8805,1
Gm8864,1
Gm26445,1
Tle4,1
Gm6374,1
Lpin3,1
Gm5943,1
Gm4986,1
Col4a3bp,1
Gm3617,1
Rasl2-9,1
Cdr2,1
Thap2,1
Kifc2,1
Gm12099,1
Plekhg2,1
Dpy19l4,1
Gm5145,1
Gm9873,1
Ccdc50,1
Gm7820,1
Gm5801,1
Marcksl1,1
Psip1,1
Gm13321,1
Ero1l,1
Cbx5,1
B230208H11Rik,1
Phc2,1
Tex15,1
Rab2a,1
1700023F06Rik,1
Gm15564,1
Gm14336,1
Tdg,1
Gm18343,1
Irgm1,1
Gm11966,1
Nudt18,1
Zfp326,1
Gm5161,1
Rin1,1
Rps19-ps5,1
Ank2,1
Gm8648,1
Mmp2,1
Gm11951,1
Gm12184,1
Itpr1,1
Gm8876,1
Gm12726,1
Ubxn7,1
Ybx3,1
Ccdc186,1
2810002D19Rik,1
Gm8880,1
Tmc4,1
Gm11198,1
Gm11367,1
Gm5459,1
Eef1akmt1,1
Calm1,1
Ttll4,1
Gm17014,1
Nt5dc1,1
Gm13915,1
Gm12807,1
Cr2,1
Iqcd,1
Pbrm1,1
Slc25a46,1
Dis3l,1
Gm16570,1
Atad1,1
Bnip1,1
Pkm,1
Gm16096,1
Gm5526,1
Gm12445,1
Hopx,1
Gm5445,1
Il11ra1,1
Notch3,1
Gm12312,1
Gm8731,1
Gm20682,1
Gm5909,1
Ube2k,1
Vcl,1
Pgrmc1,1
Gm13607,1
Camsap2,1
Mmp23,1
Zfp646,1
Gm10259,1
Gm6088,1
Grb7,1
Lrrc58,1
Nefl,1
Gm7108,1
Hcfc1r1,1
Fem1c,1
Gm13921,1
Anp32b-ps1,1
Gm15566,1
Atp1a3,1
Ptpn21,1
Zfp281,1
Gm15464,1
Gm7729,1
Hccs,1
Slc35d1,1
Gm14897,1
Gm9658,1
Gm6447,1
Gm11663,1
Bend4,1
Lrrc27,1
Txnl4a,1
Magohb,1
Cebpg,1
Gm13342,1
Carmil1,1
Llph-ps1,1
Cox7b,1
Gm6807,1
Mipep,1
Gm5931,1
Gm16581,1
Gm15361,1
Gm14398,1
Gm6758,1
Ggct,1
G3bp2,1
Gm2223,1
Aifm3,1
Gm9830,1
Hist1h2bp,1
Gm14052,1
Gm10282,1
Rasgrp2,1
Gm5844,1
Gm15702,1
Gm26980,1
Gm10653,1
Cdca7l,1
Tex21,1
Gm12464,1
Gmfg-ps,1
Tmc8,1
Fam13c,1
Kremen1,1
Gm12017,1
Bicdl1,1
Rpl21-ps14,1
Rock2,1
Pcbp4,1
Gm8624,1
Ankrd34a,1
Platr12,1
Gm13653,1
Gm12247,1
Tmem5,1
Rnf187,1
Zdhhc21,1
Tubb4b-ps1,1
Cds1,1
H3f3b,1
Gm6576,1
Bend3,1
Gm6254,1
Timm10b,1
Gm12021,1
D130020L05Rik,1
Gm6378,1
Gm11810,1
Nphs1,1
Gm5900,1
Creb1,1
Il2,1
Nup205,1
Foxo1,1
Calr-ps,1
Crebzf,1
Sf3b6,1
Hist1h2bl,1
Gm9457,1
Gm11598,1
Rab1,1
Scarna9,1
Gm14794,1
Mageb16-ps1,1
Smim3,1
Nab1,1
Gm12005,1
Actg1,1
Gm4943,1
Gm8526,1
Gm5898,1
Dpysl5,1
Tnfaip1,1
Zic5,1
Gm9174,1
Gm7545,1
Gyg,1
Cdkl2,1
Setd1b,1
Errfi1,1
Pvt1,1
Gm14094,1
Tmem219,1
Gm12038,1
Ankrd13d,1
Usp53,1
Gclc,1
Gstt3,1
Nlk-ps1,1
Rpl19-ps4,1
Supt6,1
Plcg1,1
Gm9800,1
Rai14,1
Arl4a,1
Chac2,1
Gm9169,1
Vezf1,1
Pfdn4,1
Gm7493,1
Gm9436,1
Reep2,1
Uchl1,1
Golim4,1
Gm19031,1
Gm11687,1
Stx7,1
Rpp14,1
Gm12261,1
Sdccag3,1
Mef2a,1
Cldn12,1
Sc5d,1
Mapk1ip1l,1
Gm14323,1
Sms,1
Gm9252,1
Gm24272,1
Gm5764,1
Rpl7a-ps5,1
Sec16a,1
Dcaf10,1
Tmem127,1
Gm14277,1
Plxdc2,1
Rhot2,1
Gm13886,1
Proser3,1
Lgals9,1
Sap18,1
Pdia6,1
Gm11971,1
Tmem206,1
Gm13862,1
Gm8177,1
Bms1,1
Nfx1,1
Ywhaq-ps2,1
Dmrt1,1
Stard10,1
D630044L22Rik,1
Zfp322a,1
Ppa1,1
Gm4875,1
Gm4963,1
Smchd1,1
Gm15032,1
Mkl1,1
Hes6,1
Uqcrh-ps2,1
Gm6798,1
Gm24588,1
Mplkip,1
Pak1,1
Gm6133,1
Gm14679,1
Znrd1as,1
St6galnac4,1
Tomm70a,1
Actb,1
Rpl12-ps1,1
Nme2,1
Gm9845,1
Cbx1,1
Gm12070,1
Cenpk,1
Zfp518b,1
Gsk3a,1
Gm19898,1
Adgra3,1
Arrdc3,1
Gm15209,1
Gm26217,1
Gm6030,1
Fzd3,1
Gm10086,1
Gm10240,1
Ankrd13a,1
Gpr1,1
Gm3752,1
Pde12,1
Mib1,1
Appbp2,1
Myo1c,1
Spopl,1
Gm7336,1
Gm4705,1
Gm14248,1
Gm8816,1
9130230L23Rik,1
Tnks2,1
Eif4ebp2,1
Gm11912,1
Mak,1
Chsy1,1
Gm6793,1
Kif24,1
Stx6,1
Gm22426,1
Cog7,1
Gm37832,1
Rpl31-ps11,1
Gm2308,1
Gm13864,1
Fndc5,1
Gm17709,1
Lpgat1,1
Gm17031,1
Gm11868,1
Elovl4,1
Gm5687,1
Gm11889,1
Cdc42,1
Gm18709,1
Ccdc181,1
Ctnnal1,1
Gm11965,1
Purb,1
Rcbtb2,1
Gm7666,1
Hmga1b,1
Txnrd1,1
Ube2g1,1
Gm13573,1
Mgst3,1
Gm9104,1
Sncb,1
Mycbp,1
Gm17052,1
Prpf8,1
Ppia,1
Gm12693,1
Snord98,1
Gm13487,1
1810013L24Rik,1
Zic3,1
Gm6982,1
Tspan3,1
Rpl31-ps9,1
Gm11952,1
Myo18a,1
Gm14753,1
Ddx59,1
Gspt1,1
Gm5177,1
Stard13,1
Rpl31-ps1,1
Ebag9,1
Rpl35a-ps4,1
Zfp941,1
Gm16523,1
Parpbp,1
Pla2g10,1
Gm15122,1
Ltbp4,1
Klhl7,1
Gm7887,1
Gm13080,1
Ptpa,1
Manf,1
Map2,1
Aldoa,1
Peli1,1
Hnrnpab,1
Carm1,1
Gm6134,1
Gm4832,1
Tspan2,1
Mif,1
Gm12482,1
Ptges3-ps,1
Gm15681,1
BC052040,1
Cmc4,1
Zfa-ps,1
Haspin,1
Mogs,1
Prom1,1
Gm4929,1
Cpne1,1
Gm14373,1
Idi1,1
Gm6564,1
Syde2,1
Gab1,1
Gm12922,1
Ube3a,1
Smim13,1
Gm5510,1
Ttc7b,1
Gm13132,1
Arfip1,1
Rpl5-ps1,1
Guf1,1
Romo1,1
Rpl35a-ps5,1
Gm17799,1
Ogfrl1,1
Cd200r4,1
Arpc5,1
Cdc123,1
Gm13363,1
Fez2,1
Nfyb,1
Gm8724,1
Rpsa-ps4,1
Mcts1,1
Gm7180,1
Rpl15-ps1,1
Wdr26,1
Uqcrh-ps1,1
Ankra2,1
Nampt,1
Rpsa-ps11,1
Gm11517,1
Gm6222,1
E130201H02Rik,1
Gm7734,1
Elmsan1,1
Adipor1,1
Mbd2,1
Krcc1,1
9830144P21Rik,1
Ivns1abp,1
Map3k2,1
Gm11694,1
Ifrd2,1
Gm11453,1
Heca,1
Gm7803,1
Gm8822,1
Gm11460,1
Hmgb1-ps4,1
Stn1,1
Gm10540,1
Gnl2,1
Gm11878,1
Cldn3,1
Srf,1
Gm8281,1
Larp4b,1
Rpl31-ps14,1
Mtrf1,1
Rps11-ps4,1
Pdgfrl,1
Ift43,1
Chp1,1
Pigf,1
Gm11957,1
Taok1,1
Cul7,1
Gm11221,1
Gm11353,1
Hspe1-ps5,1
Itga5,1
Dis3,1
Gm4950,1
AW209491,1
Lama5,1
Piezo1,1
Wdr31,1
Gm15531,1
Uck1,1
Gm13140,1
Manea,1
Gm5967,1
Gm14730,1
Dlg3,1
4931414P19Rik,1
Exoc5,1
Lypd1,1
Gm12844,1
Gm4989,1
Rgs11,1
Taf2,1
L1td1,1
Kdm7a,1
Gm11793,1
Map3k4,1
Tmem106c,1
Gm16580,1
Ppp1r2,1
Lysmd3,1
Gm16335,1
Gm12749,1
Srp19,1
9430015G10Rik,1
Mettl7a1,1
Atp5e,1
Gm4609,1
Btg3,1
Fggy,1
Olig2,1
Fam122a,1
Nsmaf,1
Gm5335,1
Zfp248,1
Dusp19,1
Etnk1,1
Seh1l,1
Sema3c,1
Rnf139,1
Ergic1,1
Rps19-ps13,1
Gm6788,1
Socs5,1
Slc26a10,1
Gm10237,1
Smt3h2-ps,1
Gm15785,1
Gm5250,1
Gm14881,1
Luzp1,1
Ddx3x,1
Sms-ps,1
Gm11472,1
Gm13268,1
Ckap4,1
Gm24086,1
Asphd2,1
Gm7707,1
Ykt6,1
Rpl31-ps17,1
Gm6733,1
Gm9434,1
Rbx1-ps,1
Nek7,1
Gm13433,1
Ccl2,1
Ftl1-ps1,1
Ybx2,1
Gm5393,1
Gm21399,1
Gm11518,1
4930539J05Rik,1
Wfdc13,1
Gm12492,1
Gm5871,1
Synj2bp,1
Dtx3l,1
Gm11362,1
Gm9625,1
Ppp3r1,1
Tmem123,1
Txnrd2,1
Denr,1
Tspo,1
Celf4,1
Casp6,1
Jarid2,1
Gm7117,1
Hdac7,1
Gtf2h5,1
Gm14176,1
Bri3bp,1
Gm16201,1
Ctnna1,1
Hgh1,1
Gm15843,1
Gm8991,1
Gm8213,1
Rpl23a-ps1,1
Gm12138,1
A430046D13Rik,1
Rpl32-ps,1
Nudcd3,1
Mapk6,1
Plk5,1
Gm9034,1
Dnajc27,1
Pxk,1
Gm12444,1
Rpsa-ps12,1
Rps12-ps17,1
Gm12568,1
Pls1,1
Gm7251,1
Rpl31-ps4,1
Sestd1,1
Ddb1,1
Mtpn,1
Wasl,1
Arhgap5,1
Vamp8,1
Gm16550,1
Rpl21-ps12,1
Coch,1
Hdhd2,1
Surf4,1
Kansl2-ps,1
Pin1rt1,1
Metap1,1
Rc3h1,1
Gm12582,1
Enah,1
Gm12129,1
Cdadc1,1
Txn2,1
Esyt2,1
Gm5422,1
Hmgn5,1
Triqk,1
Bbs2,1
Gm12013,1
Slc25a5,1
Tiparp,1
Eif4g3,1
Gm12900,1
Gm12933,1
Rps12-ps24,1
Nop10,1
Lad1,1
Tmem80,1
Gm13744,1
Rny1,1
Dmwd,1
Gm3687,1
Pacsin3,1
Gm16425,1
Cpsf6,1
Gm5456,1
Gm17415,1
Etl4,1
Srsf1,1
Suv39h2,1
Anxa6,1
Rbbp7,1
Svbp,1
Gm6166,1
Hectd1,1
Kcnk1,1
BC029722,1
Gm14859,1
Rpl38-ps1,1
Ssr3,1
Jazf1,1
Mbnl3,1
Gm12389,1
Gm4991,1
Mapk1,1
Pgrmc2,1
Chd9,1
Gm16399,1
Gm29394,1
Hrc,1
Gm14414,1
Skp2,1
Gm4076,1
Mrps36-ps2,1
Rpl31-ps10,1
Frs2,1
B2m,1
Gm16470,1
Gm16200,1
Tmem263,1
Tm6sf1,1
Fgfr3,1
Eif2s3x,1
Bdp1,1
Zc2hc1a,1
Gm3531,1
Ahsa2,1
Hmga1,1
Fsd1,1
Mmadhc,1
Gm6283,1
Gm1848,1
Gm15289,1
Gm8662,1
Nhp2,1
Gm8577,1
Rac1,1
Gm19203,1
Gm13394,1
mt-Tt,1
Gm5421,1
Yrdc,1
Cdv3-ps,1
Prdm4,1
Rps24-ps3,1
Echdc1,1
Arpp19,1
Rpl31-ps21,1
Shisa4,1
Gm5830,1
Pdcl3,1
Gm5863,1
Gm7083,1
Nop9,1
Cdc26,1
Lyar,1
Gm14843,1
Fubp1,1
Trove2,1
Rfc4,1
Ptpra,1
Tmem60,1
Zc3h14,1
Nudt19,1
Sdcbp2,1
Mir692-1,1
Isyna1,1
Gm6285,1
Dse,1
Gm16072,1
Akap5,1
Rhbdf2,1
Epb41l4aos,1
Rpl36a-ps3,1
Sel1l,1
Slc4a7,1
Rrbp1,1
Mea1,1
Nt5c,1
Sec63,1
Btbd1,1
Gm15267,1
E130317F20Rik,1
Rpl36-ps10,1
Gbx1,1
Gm12040,1
Ppid,1
Pak2,1
Gm24339,1
Nup85,1
Gm13961,1
Serinc1,1
Iqgap2,1
Gm12435,1
Rap1b,1
Rps15a-ps3,1
Crkl,1
Alg14,1
Ahdc1,1
Mex3a,1
Gm8692,1
Gm11896,1
Gm15026,1
Rpl31-ps16,1
Rpl29-ps5,1
Gm13192,1
Gm12428,1
Gm11599,1
Gm14013,1
Papss1,1
Hist1h4i,1
Gm5566,1
Kmt5a,1
Atox1,1
Dennd5a,1
Eny2,1
Msantd4,1
Mafk,1
Hmgn1,1
Unk,1
Dnajc5,1
Bloc1s2-ps,1
Tyw1,1
Vamp3,1
Phf21a,1
Gm6276,1
Reep3,1
Kcnt2,1
Spsb1,1
Gm15502,1
Nbeal1,1
Pbdc1,1
Arf4,1
Wdr55,1
Btbd3,1
Rps8-ps1,1
Gm13928,1
Flot2,1
Cbwd1,1
Pigq,1
Fam3c,1
Gm15466,1
Riox2,1
Nckap1,1
Phf20l1,1
Gm12254,1
Ccni,1
Ndufaf4,1
Myl6,1
Gm5614,1
Coro1c,1
Ralgapb,1
Fbxo34,1
Fam98a,1
Gm13311,1
Fam189b,1
Gm13612,1
Marveld2,1
Gm3164,1
Gm9083,1
Bloc1s3,1
Gm8666,1
Cldnd1,1
Mdk,1
Lrrc20,1
Kirrel2,1
S1pr2,1
Klhl9,1
Gm10916,1
Gm12321,1
6430562O15Rik,1
Gm17511,1
0610009B22Rik,1
Papolb,1
Gm5805,1
Gm14665,1
Gm11225,1
Wrnip1,1
Gm13181,1
Gm15528,1
Gm5513,1
Chd7,1
Gm14752,1
Hist1h4h,1
Fth1,1
Gm12906,1
Rpl21-ps7,1
Cfl1,1
Glmn,1
Snrpert,1
Smarcd1,1
Gm11945,1
Ampd2,1
Tm9sf3,1
Acot1,1
Gm26983,1
6720489N17Rik,1
Gm5449,1
Gm14539,1
Gm12459,1
Gm7676,1
Gm5847,1
Tmem242,1
Fkbp1a,1
Fat1,1
Psmb7-ps2,1
Hnrnpul2,1
Actr2,1
Acbd4,1
Srpk2,1
Deaf1b,1
Gm15899,1
Lmnb1,1
Slc35f5,1
Rps11-ps2,1
Cbx3-ps7,1
Gm14231,1
Sv2a,1
Gm3642,1
Zfp652,1
Ftl1,1
Ehmt1,1
Dusp5,1
Gm15198,1
Gm13077,1
Lin7c,1
Arhgap21,1
Psph,1
Gm2710,1
Nus1,1
Kdelc2,1
Usp45,1
Tspan6,1
Gm12791,1
Gm6419,1
Gm16005,1
Ccna2,1
Gm13260,1
Gm7456,1
Pura,1
Laptm4a,1
Khk,1
Gm17377,1
Rnf14,1
Pim3,1
Ccz1,1
Cnih4,1
Gm11760,1
Gm7781,1
1810043G02Rik,1
Rbm48,1
Gm13545,1
Vamp7-ps,1
Ube2d3,1
Ppp1r2-ps1,1
Gm13186,1
3110067C02Rik,1
Psmg2,1
Sdhaf4,1
3110009E18Rik,1
Gm19840,1
Fbxl19,1
Hmgn3,1
Vkorc1,1
Thnsl1,1
E030024N20Rik,1
Srp54b,1
Gm5564,1
Rala,1
Clns1a,1
Spred2,1
Ascc3,1
Fyb,1
Gm10420,1
Gm10029,1
Gm20545,1
Gm6155,1
Isy1,1
Ndufaf7,1
Gm2423,1
Gm10156,1
Rps15a-ps8,1
Gtdc1,1
Gm16008,1
Cisd2,1
Zbed4,1
Slain2,1
Szrd1,1
Thyn1,1
Ltbp2,1
Cfd,1
Dynlt3,1
Ints3,1
Eif3j2,1
Znhit2,1
Zmat3,1
Gm13418,1
Wipi1,1
Tmem205,1
H2-Q7,1
Gm5721,1
Polr3d,1
Zfp647,1
Psma7,1
Arl2,1
Gm11383,1
Chid1,1
Pafah1b1-ps1,1
Rpl10-ps1,1
Exosc7,1
Gm10247,1
Rc3h2,1
Gm16415,1
Gm7984,1
Gm14173,1
Zbed5,1
Gm5263,1
Gm13623,1
Gm4617,1
Stau1,1
Lpcat2,1
Gm7308,1
Gm6987,1
Parn,1
Nudt4,1
Rab3ip,1
Ypel5,1
Colec12,1
Rpl22-ps1,1
mt-Te,1
Gm26887,1
Dppa4,1
Gm14245,1
Coa5,1
Gpx8,1
Stk4,1
Ost4,1
Gng5,1
Usp47,1
Zfp512,1
Arfgef2,1
Snrpg,1
Gm14238,1
Exoc6,1
Syt14,1
AI314180,1
Pgs1,1
Gm8206,1
Derl3,1
Eif3s6-ps2,1
Atxn10,1
Ube2r2,1
Urah,1
Nktr,1
Gm13408,1
Lgr5,1
Psme2b,1
Ndufaf2,1
Gm26600,1
mt-Nd2,1
Gm12194,1
Tdrd5,1
Gm12165,1
2500004C02Rik,1
Hars,1
Gm10320,1
Gm11662,1
Itsn2,1
Bag4,1
Trp53i11,1
Gm14039,1
Gm11989,1
Gm15719,1
Gm5356,1
Gm11533,1
Blvra,1
Ubc,1
Plk3,1
Gm6451,1
Gm14620,1
Gm14473,1
Vbp1,1
Dync1i2,1
Ndfip1,1
Gm14776,1
Tbca,1
Cd9-ps,1
Tln1,1
Selenok,1
Gm5046,1
Cript,1
Pawr,1
Clip1,1
Tom1l1,1
Ppp3cb,1
Mprip,1
Gm11189,1
Hprt,1
Apoo-ps,1
Scap,1
Gm7841,1
Mettl13,1
Gm15365,1
Mrpl11,1
Mtdh,1
Paip2,1
Gm12755,1
Gm13649,1
Gm5963,1
Ada,1
Gm10481,1
Ubqln2,1
Dctpp1,1
Psme3,1
Kazn,1
Gm14132,1
Rps12-ps10,1
Mbtd1,1
Rnf6,1
Dicer1,1
Ubqln4,1
Tbc1d32,1
Rcor2,1
Gm3756,1
Gm7584,1
Gm21963,1
Gm5597,1
Chchd1,1
Fxyd6,1
Gm6500,1
Pus7,1
Zfp518a,1
Mki67,1
Cxcr5,1
Pcmt1,1
Gm9431,1
Fbf1,1
Rpl31-ps13,1
Chd1,1
Gm15309,1
Gm3160,1
Gm5940,1
Gm6542,1
Gm12033,1
Bbs5,1
Tmed7,1
Ttll1,1
Abhd17a,1
Gm5637,1
