mm10_ENSMUSG00000086139	mm10_Gm11211
mm10_ENSMUSG00000028358	mm10_Zfp618
mm10_ENSMUSG00000028356	mm10_Ambp
mm10_ENSMUSG00000028357	mm10_Kif12
mm10_ENSMUSG00000045672	mm10_Col27a1
mm10_ENSMUSG00000039196	mm10_Orm1
mm10_ENSMUSG00000028359	mm10_Orm3
mm10_ENSMUSG00000061540	mm10_Orm2
mm10_ENSMUSG00000039158	mm10_Akna
mm10_ENSMUSG00000086953	mm10_Aknaos
mm10_ENSMUSG00000039137	mm10_Whrn
mm10_ENSMUSG00000039105	mm10_Atp6v1g1
mm10_ENSMUSG00000045917	mm10_6330416G13Rik
mm10_ENSMUSG00000084782	mm10_Gm11213
mm10_ENSMUSG00000058935	mm10_1700018C11Rik
mm10_ENSMUSG00000086817	mm10_Gm11482
mm10_ENSMUSG00000099294	mm10_Gm11214
mm10_ENSMUSG00000050395	mm10_Tnfsf15
mm10_ENSMUSG00000028362	mm10_Tnfsf8
mm10_ENSMUSG00000028364	mm10_Tnc
mm10_ENSMUSG00000086755	mm10_Gm11216
mm10_ENSMUSG00000085032	mm10_Gm11217
mm10_ENSMUSG00000028370	mm10_Pappa
mm10_ENSMUSG00000028373	mm10_Astn2
mm10_ENSMUSG00000051675	mm10_Trim32
mm10_ENSMUSG00000039005	mm10_Tlr4
mm10_ENSMUSG00000086364	mm10_Gm11751
mm10_ENSMUSG00000086790	mm10_Gm12911
mm10_ENSMUSG00000028351	mm10_Brinp1
mm10_ENSMUSG00000039298	mm10_Cdk5rap2
mm10_ENSMUSG00000039270	mm10_Megf9
mm10_ENSMUSG00000084937	mm10_Gm11228
mm10_ENSMUSG00000066141	mm10_Gm11232
mm10_ENSMUSG00000086696	mm10_Gm11234
mm10_ENSMUSG00000008305	mm10_Tle1
mm10_ENSMUSG00000086027	mm10_Gm11250
mm10_ENSMUSG00000059343	mm10_Aldoart1
mm10_ENSMUSG00000066137	mm10_Gm11487
mm10_ENSMUSG00000095935	mm10_Gm11238
mm10_ENSMUSG00000094116	mm10_Gm11237
mm10_ENSMUSG00000096700	mm10_Gm11236
mm10_ENSMUSG00000095048	mm10_Gm11239
mm10_ENSMUSG00000095341	mm10_Gm428
mm10_ENSMUSG00000043003	mm10_Rasef
mm10_ENSMUSG00000096530	mm10_Gm11758
mm10_ENSMUSG00000096750	mm10_Gm11757
mm10_ENSMUSG00000096333	mm10_Gm13871
mm10_ENSMUSG00000093962	mm10_Gm11756
mm10_ENSMUSG00000028396	mm10_2310002L09Rik
mm10_ENSMUSG00000049122	mm10_Frmd3
mm10_ENSMUSG00000028397	mm10_Kdm4c
mm10_ENSMUSG00000085482	mm10_A230083N12Rik
mm10_ENSMUSG00000028398	mm10_Tmem261
mm10_ENSMUSG00000028399	mm10_Ptprd
mm10_ENSMUSG00000085840	mm10_Gm11261
mm10_ENSMUSG00000005994	mm10_Tyrp1
mm10_ENSMUSG00000048706	mm10_Lurap1l
mm10_ENSMUSG00000028402	mm10_Mpdz
mm10_ENSMUSG00000087540	mm10_Gm11412
mm10_ENSMUSG00000087608	mm10_Gm12914
mm10_ENSMUSG00000087110	mm10_Gm11264
mm10_ENSMUSG00000085022	mm10_Gm5860
mm10_ENSMUSG00000008575	mm10_Nfib
mm10_ENSMUSG00000087413	mm10_Gm11266
mm10_ENSMUSG00000086293	mm10_Gm11269
mm10_ENSMUSG00000028403	mm10_Zdhhc21
mm10_ENSMUSG00000038192	mm10_Cer1
mm10_ENSMUSG00000059049	mm10_Frem1
mm10_ENSMUSG00000038172	mm10_Ttc39b
mm10_ENSMUSG00000086321	mm10_Gm11413
mm10_ENSMUSG00000087592	mm10_Gm11184
mm10_ENSMUSG00000028483	mm10_Snapc3
mm10_ENSMUSG00000028484	mm10_Psip1
mm10_ENSMUSG00000052407	mm10_Ccdc171
mm10_ENSMUSG00000085378	mm10_Gm11415
mm10_ENSMUSG00000085217	mm10_6030471H07Rik
mm10_ENSMUSG00000087378	mm10_Gm12414
mm10_ENSMUSG00000028487	mm10_Bnc2
mm10_ENSMUSG00000086413	mm10_Gm12415
mm10_ENSMUSG00000038070	mm10_Cntln
mm10_ENSMUSG00000028488	mm10_Sh3gl2
mm10_ENSMUSG00000066113	mm10_Adamtsl1
mm10_ENSMUSG00000028492	mm10_Saxo1
mm10_ENSMUSG00000085108	mm10_Saxo1os
mm10_ENSMUSG00000070934	mm10_Rraga
mm10_ENSMUSG00000038047	mm10_Haus6
mm10_ENSMUSG00000028494	mm10_Plin2
mm10_ENSMUSG00000038024	mm10_Dennd4c
mm10_ENSMUSG00000028495	mm10_Rps6
mm10_ENSMUSG00000038007	mm10_Acer2
mm10_ENSMUSG00000037996	mm10_Slc24a2
mm10_ENSMUSG00000086512	mm10_Gm12600
mm10_ENSMUSG00000028496	mm10_Mllt3
mm10_ENSMUSG00000084809	mm10_Gm12631
mm10_ENSMUSG00000038368	mm10_Focad
mm10_ENSMUSG00000028497	mm10_Hacd4
mm10_ENSMUSG00000048806	mm10_Ifnb1
mm10_ENSMUSG00000096011	mm10_Ifna15
mm10_ENSMUSG00000095896	mm10_Ifna14
mm10_ENSMUSG00000095270	mm10_Ifna9
mm10_ENSMUSG00000073811	mm10_Ifna12
mm10_ENSMUSG00000038330	mm10_C87499
mm10_ENSMUSG00000063376	mm10_Ifna13
mm10_ENSMUSG00000078355	mm10_Ifna16
mm10_ENSMUSG00000078354	mm10_Ifna2
mm10_ENSMUSG00000100079	mm10_Ifnab
mm10_ENSMUSG00000070923	mm10_Klhl9
mm10_ENSMUSG00000097078	mm10_Gm26566
mm10_ENSMUSG00000086074	mm10_Gm13274
mm10_ENSMUSG00000094618	mm10_Gm13271
mm10_ENSMUSG00000085473	mm10_Gm16686
mm10_ENSMUSG00000100505	mm10_Gm13283
mm10_ENSMUSG00000094271	mm10_Gm13290
mm10_ENSMUSG00000096582	mm10_Gm13289
mm10_ENSMUSG00000096591	mm10_Gm13272
mm10_ENSMUSG00000096854	mm10_Ifnz
mm10_ENSMUSG00000096987	mm10_Gm26525
mm10_ENSMUSG00000099545	mm10_Gm13276
mm10_ENSMUSG00000100234	mm10_Gm13277
mm10_ENSMUSG00000101163	mm10_Gm13278
mm10_ENSMUSG00000099518	mm10_Gm13275
mm10_ENSMUSG00000097873	mm10_Gm26867
mm10_ENSMUSG00000099420	mm10_Gm13279
mm10_ENSMUSG00000095101	mm10_Gm13285
mm10_ENSMUSG00000094648	mm10_Gm13287
mm10_ENSMUSG00000070908	mm10_Gm13288
mm10_ENSMUSG00000100713	mm10_Ifna7
mm10_ENSMUSG00000100549	mm10_Ifna11
mm10_ENSMUSG00000101252	mm10_Ifna6
mm10_ENSMUSG00000096682	mm10_Ifna5
mm10_ENSMUSG00000070904	mm10_Ifna4
mm10_ENSMUSG00000095498	mm10_Ifna1
mm10_ENSMUSG00000054351	mm10_4930553M12Rik
mm10_ENSMUSG00000045364	mm10_Ifne
mm10_ENSMUSG00000085183	mm10_Gm12603
mm10_ENSMUSG00000062937	mm10_Mtap
mm10_ENSMUSG00000087659	mm10_Gm12606
mm10_ENSMUSG00000044303	mm10_Cdkn2a
mm10_ENSMUSG00000073802	mm10_Cdkn2b
mm10_ENSMUSG00000043753	mm10_Dmrta1
mm10_ENSMUSG00000085690	mm10_Gm12629
mm10_ENSMUSG00000070902	mm10_Zfp352
mm10_ENSMUSG00000008489	mm10_Elavl2
mm10_ENSMUSG00000085817	mm10_Gm12668
mm10_ENSMUSG00000086042	mm10_Gm12670
mm10_ENSMUSG00000087517	mm10_4930577H14Rik
mm10_ENSMUSG00000028533	mm10_Izumo3
mm10_ENSMUSG00000066107	mm10_Gm12666
mm10_ENSMUSG00000085209	mm10_Gm12637
mm10_ENSMUSG00000054000	mm10_Tusc1
mm10_ENSMUSG00000084833	mm10_Gm12649
mm10_ENSMUSG00000085931	mm10_Gm12648
mm10_ENSMUSG00000028578	mm10_Caap1
mm10_ENSMUSG00000070900	mm10_Gm10306
mm10_ENSMUSG00000028577	mm10_Plaa
mm10_ENSMUSG00000028576	mm10_Ift74
mm10_ENSMUSG00000049799	mm10_Lrrc19
mm10_ENSMUSG00000006386	mm10_Tek
mm10_ENSMUSG00000028575	mm10_Eqtn
mm10_ENSMUSG00000062627	mm10_Mysm1
mm10_ENSMUSG00000086251	mm10_Gm12694
mm10_ENSMUSG00000052684	mm10_Jun
mm10_ENSMUSG00000087366	mm10_Junos
mm10_ENSMUSG00000085377	mm10_4930551L18Rik
mm10_ENSMUSG00000084918	mm10_Gm12708
mm10_ENSMUSG00000100129	mm10_Gm29064
mm10_ENSMUSG00000028573	mm10_Fggy
mm10_ENSMUSG00000028572	mm10_Hook1
mm10_ENSMUSG00000028571	mm10_Cyp2j13
mm10_ENSMUSG00000081225	mm10_Cyp2j12
mm10_ENSMUSG00000081362	mm10_Cyp2j7
mm10_ENSMUSG00000066097	mm10_Cyp2j11
mm10_ENSMUSG00000082932	mm10_Cyp2j8
mm10_ENSMUSG00000052914	mm10_Cyp2j6
mm10_ENSMUSG00000015224	mm10_Cyp2j9
mm10_ENSMUSG00000052520	mm10_Cyp2j5
mm10_ENSMUSG00000078639	mm10_Gm12695
mm10_ENSMUSG00000066990	mm10_Gm10192
mm10_ENSMUSG00000048747	mm10_E130114P18Rik
mm10_ENSMUSG00000028565	mm10_Nfia
mm10_ENSMUSG00000046683	mm10_0610025J13Rik
mm10_ENSMUSG00000028563	mm10_Tm2d1
mm10_ENSMUSG00000061859	mm10_Inadl
mm10_ENSMUSG00000087166	mm10_L1td1
mm10_ENSMUSG00000035407	mm10_Kank4
mm10_ENSMUSG00000085843	mm10_Kank4os
mm10_ENSMUSG00000073794	mm10_I0C0044D17Rik
mm10_ENSMUSG00000028560	mm10_Usp1
mm10_ENSMUSG00000028556	mm10_Dock7
mm10_ENSMUSG00000028553	mm10_Angptl3
mm10_ENSMUSG00000087395	mm10_Gm12705
mm10_ENSMUSG00000086498	mm10_Gm12681
mm10_ENSMUSG00000028550	mm10_Atg4c
mm10_ENSMUSG00000070891	mm10_Gm12689
mm10_ENSMUSG00000087332	mm10_Gm12690
mm10_ENSMUSG00000086096	mm10_Gm12688
mm10_ENSMUSG00000067261	mm10_Foxd3
mm10_ENSMUSG00000086592	mm10_Gm12682
mm10_ENSMUSG00000073792	mm10_Alg6
mm10_ENSMUSG00000028549	mm10_Itgb3bp
mm10_ENSMUSG00000073791	mm10_Efcab7
mm10_ENSMUSG00000025791	mm10_Pgm2
mm10_ENSMUSG00000085142	mm10_Gm12702
mm10_ENSMUSG00000035305	mm10_Ror1
mm10_ENSMUSG00000069733	mm10_Ube2u
mm10_ENSMUSG00000085871	mm10_Ube2uos
mm10_ENSMUSG00000028532	mm10_Cachd1
mm10_ENSMUSG00000073789	mm10_Gm10577
mm10_ENSMUSG00000035275	mm10_Raver2
mm10_ENSMUSG00000028530	mm10_Jak1
mm10_ENSMUSG00000085863	mm10_Gm12801
mm10_ENSMUSG00000085721	mm10_Gm12796
mm10_ENSMUSG00000086782	mm10_E130102H24Rik
mm10_ENSMUSG00000087361	mm10_0610043K17Rik
mm10_ENSMUSG00000084758	mm10_Gm12798
mm10_ENSMUSG00000028527	mm10_Ak4
mm10_ENSMUSG00000028528	mm10_Dnajc6
mm10_ENSMUSG00000035212	mm10_Leprot
mm10_ENSMUSG00000057722	mm10_Lepr
mm10_ENSMUSG00000035201	mm10_B020004J07Rik
mm10_ENSMUSG00000046133	mm10_C130073F10Rik
mm10_ENSMUSG00000037028	mm10_Gm12800
mm10_ENSMUSG00000070890	mm10_Gm12794
mm10_ENSMUSG00000078626	mm10_Gm12790
mm10_ENSMUSG00000078625	mm10_Gm12789
mm10_ENSMUSG00000028525	mm10_Pde4b
mm10_ENSMUSG00000028524	mm10_Sgip1
mm10_ENSMUSG00000085181	mm10_Gm12709
mm10_ENSMUSG00000028523	mm10_Tctex1d1
mm10_ENSMUSG00000085041	mm10_BB031773
mm10_ENSMUSG00000066090	mm10_Insl5
mm10_ENSMUSG00000035126	mm10_Wdr78
mm10_ENSMUSG00000028522	mm10_Mier1
mm10_ENSMUSG00000028521	mm10_Slc35d1
mm10_ENSMUSG00000107726	mm10_Gm44037
mm10_ENSMUSG00000028520	mm10_4921539E11Rik
mm10_ENSMUSG00000078618	mm10_4930456L15Rik
mm10_ENSMUSG00000035069	mm10_Oma1
mm10_ENSMUSG00000086136	mm10_Gm12718
mm10_ENSMUSG00000028519	mm10_Dab1
mm10_ENSMUSG00000029656	mm10_C8b
mm10_ENSMUSG00000035031	mm10_C8a
mm10_ENSMUSG00000095386	mm10_Gm17662
mm10_ENSMUSG00000078612	mm10_1700024P16Rik
mm10_ENSMUSG00000028518	mm10_Prkaa2
mm10_ENSMUSG00000028517	mm10_Plpp3
mm10_ENSMUSG00000083780	mm10_Gm12728
mm10_ENSMUSG00000085790	mm10_Gm12729
mm10_ENSMUSG00000087051	mm10_Gm12730
mm10_ENSMUSG00000028514	mm10_Usp24
mm10_ENSMUSG00000044254	mm10_Pcsk9
mm10_ENSMUSG00000025418	mm10_Bsnd
mm10_ENSMUSG00000085933	mm10_Tmem61
mm10_ENSMUSG00000086172	mm10_2700068H02Rik
mm10_ENSMUSG00000034926	mm10_Dhcr24
mm10_ENSMUSG00000085023	mm10_Gm12744
mm10_ENSMUSG00000054362	mm10_Lexm
mm10_ENSMUSG00000034919	mm10_Ttc22
mm10_ENSMUSG00000043572	mm10_Pars2
mm10_ENSMUSG00000025413	mm10_Ttc4
mm10_ENSMUSG00000047502	mm10_Mroh7
mm10_ENSMUSG00000034871	mm10_Fam151a
mm10_ENSMUSG00000034853	mm10_Acot11
mm10_ENSMUSG00000086940	mm10_Gm12746
mm10_ENSMUSG00000061887	mm10_Ssbp3
mm10_ENSMUSG00000085581	mm10_Gm12786
mm10_ENSMUSG00000028622	mm10_Mrpl37
mm10_ENSMUSG00000028621	mm10_Cyb5rl
mm10_ENSMUSG00000047636	mm10_Cdcp2
mm10_ENSMUSG00000085304	mm10_Gm12802
mm10_ENSMUSG00000028619	mm10_Tceanc2
mm10_ENSMUSG00000028618	mm10_Tmem59
mm10_ENSMUSG00000070877	mm10_Ldlrad1
mm10_ENSMUSG00000028617	mm10_Lrrc42
mm10_ENSMUSG00000063172	mm10_Hspb11
mm10_ENSMUSG00000034785	mm10_Dio1
mm10_ENSMUSG00000057375	mm10_Yipf1
mm10_ENSMUSG00000086041	mm10_Gm12869
mm10_ENSMUSG00000028614	mm10_Ndc1
mm10_ENSMUSG00000034762	mm10_Glis1
mm10_ENSMUSG00000028610	mm10_Dmrtb1
mm10_ENSMUSG00000085549	mm10_1700047F07Rik
mm10_ENSMUSG00000087195	mm10_Gm12907
mm10_ENSMUSG00000087289	mm10_4933424M12Rik
mm10_ENSMUSG00000028613	mm10_Lrp8
mm10_ENSMUSG00000073779	mm10_Lrp8os2
mm10_ENSMUSG00000028612	mm10_Lrp8os1
mm10_ENSMUSG00000028609	mm10_Magoh
mm10_ENSMUSG00000028608	mm10_0610037L13Rik
mm10_ENSMUSG00000028607	mm10_Cpt2
mm10_ENSMUSG00000086713	mm10_4930407G08Rik
mm10_ENSMUSG00000008932	mm10_Slc1a7
mm10_ENSMUSG00000028600	mm10_Podn
mm10_ENSMUSG00000028603	mm10_Scp2
mm10_ENSMUSG00000028601	mm10_Echdc2
mm10_ENSMUSG00000034645	mm10_Zyg11a
mm10_ENSMUSG00000034636	mm10_Zyg11b
mm10_ENSMUSG00000048351	mm10_Coa7
mm10_ENSMUSG00000059816	mm10_Fam159a
mm10_ENSMUSG00000028597	mm10_Gpx7
mm10_ENSMUSG00000034610	mm10_Zcchc11
mm10_ENSMUSG00000063800	mm10_Prpf38a
mm10_ENSMUSG00000028587	mm10_Orc1
mm10_ENSMUSG00000028582	mm10_Cc2d1b
mm10_ENSMUSG00000091985	mm10_Gm17354
mm10_ENSMUSG00000034557	mm10_Zfyve9
mm10_ENSMUSG00000094958	mm10_3110021N24Rik
mm10_ENSMUSG00000028568	mm10_Btf3l4
mm10_ENSMUSG00000028567	mm10_Txndc12
mm10_ENSMUSG00000090551	mm10_A730015C16Rik
mm10_ENSMUSG00000073775	mm10_Kti12
mm10_ENSMUSG00000003411	mm10_Rab3b
mm10_ENSMUSG00000086483	mm10_8030443G20Rik
mm10_ENSMUSG00000053510	mm10_Nrd1
mm10_ENSMUSG00000028559	mm10_Osbpl9
mm10_ENSMUSG00000028558	mm10_Calr4
mm10_ENSMUSG00000028552	mm10_Eps15
mm10_ENSMUSG00000085873	mm10_Ttc39aos1
mm10_ENSMUSG00000028555	mm10_Ttc39a
mm10_ENSMUSG00000028557	mm10_Rnf11
mm10_ENSMUSG00000060491	mm10_4930522H14Rik
mm10_ENSMUSG00000028551	mm10_Cdkn2c
mm10_ENSMUSG00000010517	mm10_Faf1
mm10_ENSMUSG00000085256	mm10_Dmrta2os
mm10_ENSMUSG00000047143	mm10_Dmrta2
mm10_ENSMUSG00000028546	mm10_Elavl4
mm10_ENSMUSG00000061298	mm10_Agbl4
mm10_ENSMUSG00000028545	mm10_Bend5
mm10_ENSMUSG00000034401	mm10_Spata6
mm10_ENSMUSG00000028544	mm10_Slc5a9
mm10_ENSMUSG00000078599	mm10_Skint8
mm10_ENSMUSG00000049214	mm10_Skint7
mm10_ENSMUSG00000089773	mm10_Skint1
mm10_ENSMUSG00000055960	mm10_Skint4
mm10_ENSMUSG00000070868	mm10_Skint3
mm10_ENSMUSG00000049972	mm10_Skint9
mm10_ENSMUSG00000034359	mm10_Skint2
mm10_ENSMUSG00000048766	mm10_Skint10
mm10_ENSMUSG00000087194	mm10_Skint6
mm10_ENSMUSG00000085878	mm10_Gm12823
mm10_ENSMUSG00000078598	mm10_Skint5
mm10_ENSMUSG00000057977	mm10_Skint11
mm10_ENSMUSG00000070867	mm10_Trabd2b
mm10_ENSMUSG00000100998	mm10_Gm28864
mm10_ENSMUSG00000085870	mm10_Gm12829
mm10_ENSMUSG00000085323	mm10_9130410C08Rik
mm10_ENSMUSG00000055198	mm10_Gm12830
mm10_ENSMUSG00000055210	mm10_Foxd2
mm10_ENSMUSG00000044518	mm10_Foxe3
mm10_ENSMUSG00000028719	mm10_Cmpk1
mm10_ENSMUSG00000028718	mm10_Stil
mm10_ENSMUSG00000028717	mm10_Tal1
mm10_ENSMUSG00000028716	mm10_Pdzk1ip1
mm10_ENSMUSG00000047155	mm10_Cyp4x1
mm10_ENSMUSG00000086896	mm10_Cyp4x1os
mm10_ENSMUSG00000083138	mm10_Cyp4a29
mm10_ENSMUSG00000066071	mm10_Cyp4a12a
mm10_ENSMUSG00000078597	mm10_Cyp4a12b
mm10_ENSMUSG00000084346	mm10_Cyp4a30b
mm10_ENSMUSG00000028715	mm10_Cyp4a14
mm10_ENSMUSG00000066072	mm10_Cyp4a10
mm10_ENSMUSG00000028712	mm10_Cyp4a31
mm10_ENSMUSG00000063929	mm10_Cyp4a32
mm10_ENSMUSG00000028713	mm10_Cyp4b1
mm10_ENSMUSG00000034210	mm10_Efcab14
mm10_ENSMUSG00000044556	mm10_Tex38
mm10_ENSMUSG00000028710	mm10_Atpaf1
mm10_ENSMUSG00000085249	mm10_Gm12847
mm10_ENSMUSG00000028709	mm10_Mob3c
mm10_ENSMUSG00000028708	mm10_Mknk1
mm10_ENSMUSG00000100081	mm10_Gm29434
mm10_ENSMUSG00000073774	mm10_Kncn
mm10_ENSMUSG00000034185	mm10_6430628N08Rik
mm10_ENSMUSG00000028707	mm10_Dmbx1
mm10_ENSMUSG00000034171	mm10_Faah
mm10_ENSMUSG00000028706	mm10_Nsun4
mm10_ENSMUSG00000063882	mm10_Uqcrh
mm10_ENSMUSG00000028703	mm10_Lrrc41
mm10_ENSMUSG00000028702	mm10_Rad54l
mm10_ENSMUSG00000028700	mm10_Pomgnt1
mm10_ENSMUSG00000028701	mm10_Lurap1
mm10_ENSMUSG00000028699	mm10_Tspan1
mm10_ENSMUSG00000078593	mm10_1700042G07Rik
mm10_ENSMUSG00000085920	mm10_Gm12951
mm10_ENSMUSG00000028698	mm10_Pik3r3
mm10_ENSMUSG00000003810	mm10_Mast2
mm10_ENSMUSG00000028696	mm10_Ipp
mm10_ENSMUSG00000055900	mm10_Tmem69
mm10_ENSMUSG00000087299	mm10_Gm12953
mm10_ENSMUSG00000034042	mm10_Gpbp1l1
mm10_ENSMUSG00000034035	mm10_Ccdc17
mm10_ENSMUSG00000028693	mm10_Nasp
mm10_ENSMUSG00000028692	mm10_Akr1a1
mm10_ENSMUSG00000028691	mm10_Prdx1
mm10_ENSMUSG00000028690	mm10_Mmachc
mm10_ENSMUSG00000028689	mm10_Ccdc163
mm10_ENSMUSG00000033985	mm10_Tesk2
mm10_ENSMUSG00000028688	mm10_Toe1
mm10_ENSMUSG00000028687	mm10_Mutyh
mm10_ENSMUSG00000043155	mm10_Hpdl
mm10_ENSMUSG00000086417	mm10_Gm12996
mm10_ENSMUSG00000033948	mm10_Zswim5
mm10_ENSMUSG00000028684	mm10_Urod
mm10_ENSMUSG00000046861	mm10_Hectd3
mm10_ENSMUSG00000086890	mm10_1700021J08Rik
mm10_ENSMUSG00000028683	mm10_Eif2b3
mm10_ENSMUSG00000028681	mm10_Ptch2
mm10_ENSMUSG00000073771	mm10_Btbd19
mm10_ENSMUSG00000047671	mm10_Tctex1d4
mm10_ENSMUSG00000028680	mm10_Plk3
mm10_ENSMUSG00000047675	mm10_Rps8
mm10_ENSMUSG00000028678	mm10_Kif2c
mm10_ENSMUSG00000060268	mm10_Gm1661
mm10_ENSMUSG00000048772	mm10_Tmem53
mm10_ENSMUSG00000028677	mm10_Rnf220
mm10_ENSMUSG00000085749	mm10_Gm12843
mm10_ENSMUSG00000086876	mm10_Gm12828
mm10_ENSMUSG00000087228	mm10_Gm12827
mm10_ENSMUSG00000033423	mm10_Eri3
mm10_ENSMUSG00000009640	mm10_Dmap1
mm10_ENSMUSG00000086320	mm10_Gm12840
mm10_ENSMUSG00000108127	mm10_Gm12845
mm10_ENSMUSG00000048626	mm10_Klf17
mm10_ENSMUSG00000028542	mm10_Slc6a9
mm10_ENSMUSG00000078588	mm10_Ccdc24
mm10_ENSMUSG00000028541	mm10_B4galt2
mm10_ENSMUSG00000085278	mm10_Gm12841
mm10_ENSMUSG00000033379	mm10_Atp6v0b
mm10_ENSMUSG00000028540	mm10_Dph2
mm10_ENSMUSG00000033365	mm10_Ipo13
mm10_ENSMUSG00000028539	mm10_Artn
mm10_ENSMUSG00000028538	mm10_St3gal3
mm10_ENSMUSG00000086554	mm10_9530034E10Rik
mm10_ENSMUSG00000033326	mm10_Kdm4a
mm10_ENSMUSG00000033295	mm10_Ptprf
mm10_ENSMUSG00000033253	mm10_Szt2
mm10_ENSMUSG00000006392	mm10_Med8
mm10_ENSMUSG00000006390	mm10_Elovl1
mm10_ENSMUSG00000006398	mm10_Cdc20
mm10_ENSMUSG00000006389	mm10_Mpl
mm10_ENSMUSG00000033191	mm10_Tie1
mm10_ENSMUSG00000028536	mm10_2610528J11Rik
mm10_ENSMUSG00000050854	mm10_Tmem125
mm10_ENSMUSG00000028730	mm10_Cfap57
mm10_ENSMUSG00000028729	mm10_Ebna1bp2
mm10_ENSMUSG00000085292	mm10_Gm12853
mm10_ENSMUSG00000043698	mm10_Olfr62
mm10_ENSMUSG00000043383	mm10_Olfr1342
mm10_ENSMUSG00000046790	mm10_Olfr1341
mm10_ENSMUSG00000070821	mm10_Olfr1340
mm10_ENSMUSG00000070820	mm10_Olfr1339
mm10_ENSMUSG00000095218	mm10_Olfr1338
mm10_ENSMUSG00000061075	mm10_Olfr1337
mm10_ENSMUSG00000066061	mm10_Olfr1335
mm10_ENSMUSG00000073770	mm10_Olfr1333
mm10_ENSMUSG00000073769	mm10_Olfr1331
mm10_ENSMUSG00000073768	mm10_Olfr1330
mm10_ENSMUSG00000096705	mm10_Olfr1329
mm10_ENSMUSG00000096368	mm10_Olfr1328
mm10_ENSMUSG00000073765	mm10_Gm12863
mm10_ENSMUSG00000024903	mm10_Lao1
mm10_ENSMUSG00000087238	mm10_Gm12865
mm10_ENSMUSG00000087464	mm10_Gm12862
mm10_ENSMUSG00000066060	mm10_Gm12866
mm10_ENSMUSG00000028645	mm10_Slc2a1
mm10_ENSMUSG00000086683	mm10_Gm12867
mm10_ENSMUSG00000085505	mm10_Gm12868
mm10_ENSMUSG00000045268	mm10_Zfp691
mm10_ENSMUSG00000028644	mm10_Ermap
mm10_ENSMUSG00000028643	mm10_Svbp
mm10_ENSMUSG00000078584	mm10_AU022252
mm10_ENSMUSG00000028642	mm10_4930538K18Rik
mm10_ENSMUSG00000028641	mm10_P3h1
mm10_ENSMUSG00000085203	mm10_Gm12927
mm10_ENSMUSG00000066058	mm10_Cldn19
mm10_ENSMUSG00000028639	mm10_Ybx1
mm10_ENSMUSG00000060288	mm10_Ppih
mm10_ENSMUSG00000028637	mm10_Ccdc30
mm10_ENSMUSG00000028636	mm10_Ppcs
mm10_ENSMUSG00000070806	mm10_Zmynd12
mm10_ENSMUSG00000048899	mm10_Rimkla
mm10_ENSMUSG00000087385	mm10_AA415398
mm10_ENSMUSG00000032998	mm10_Foxj3
mm10_ENSMUSG00000023247	mm10_Guca2a
mm10_ENSMUSG00000032978	mm10_Guca2b
mm10_ENSMUSG00000028634	mm10_Hivep3
mm10_ENSMUSG00000028635	mm10_Edn2
mm10_ENSMUSG00000052135	mm10_Foxo6
mm10_ENSMUSG00000084929	mm10_Foxo6os
mm10_ENSMUSG00000000085	mm10_Scmh1
mm10_ENSMUSG00000047518	mm10_Slfnl1
mm10_ENSMUSG00000028633	mm10_Ctps
mm10_ENSMUSG00000091297	mm10_Gm8439
mm10_ENSMUSG00000086187	mm10_Gm12860
mm10_ENSMUSG00000070803	mm10_Cited4
mm10_ENSMUSG00000028631	mm10_Kcnq4
mm10_ENSMUSG00000032897	mm10_Nfyc
mm10_ENSMUSG00000032890	mm10_Rims3
mm10_ENSMUSG00000028629	mm10_Exo5
mm10_ENSMUSG00000064141	mm10_Zfp69
mm10_ENSMUSG00000032870	mm10_Smap2
mm10_ENSMUSG00000028626	mm10_Col9a2
mm10_ENSMUSG00000043207	mm10_Zmpste24
mm10_ENSMUSG00000078577	mm10_Tmco2
mm10_ENSMUSG00000049878	mm10_Rlf
mm10_ENSMUSG00000073764	mm10_Gm12888
mm10_ENSMUSG00000078576	mm10_Gm12886
mm10_ENSMUSG00000078575	mm10_Gm12887
mm10_ENSMUSG00000023263	mm10_9530002B09Rik
mm10_ENSMUSG00000028657	mm10_Ppt1
mm10_ENSMUSG00000028656	mm10_Cap1
mm10_ENSMUSG00000028655	mm10_Mfsd2a
mm10_ENSMUSG00000028654	mm10_Mycl
mm10_ENSMUSG00000028653	mm10_Trit1
mm10_ENSMUSG00000086153	mm10_Gm12923
mm10_ENSMUSG00000002384	mm10_Bmp8b
mm10_ENSMUSG00000076438	mm10_Oxct2b
mm10_ENSMUSG00000028651	mm10_Ppie
mm10_ENSMUSG00000046093	mm10_Hpcal4
mm10_ENSMUSG00000054958	mm10_Nt5c1a
mm10_ENSMUSG00000032744	mm10_Heyl
mm10_ENSMUSG00000011257	mm10_Pabpc4
mm10_ENSMUSG00000032726	mm10_Bmp8a
mm10_ENSMUSG00000076436	mm10_Oxct2a
mm10_ENSMUSG00000028649	mm10_Macf1
mm10_ENSMUSG00000087307	mm10_Gm12925
mm10_ENSMUSG00000028648	mm10_Ndufs5
mm10_ENSMUSG00000023075	mm10_Akirin1
mm10_ENSMUSG00000043333	mm10_Rhbdl2
mm10_ENSMUSG00000086275	mm10_1700121C08Rik
mm10_ENSMUSG00000073761	mm10_4933427I04Rik
mm10_ENSMUSG00000097337	mm10_Gm26606
