"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Wdr75",2.66905477186763e-12,2.08598708200294,1,1,9.80957700304511e-08
"Mak16",2.7532545487152e-12,1.73006380524124,1,1,1.0119036442893e-07
"Vmn2r-ps20",2.76639910799934e-12,-3.34878323763284,0.316,0.897,1.016734664163e-07
"Gm6254",2.77100070990892e-12,2.73751736781339,0.937,0.69,1.01842589091283e-07
"Fam3c",2.83989275595708e-12,2.44929453183059,1,0.966,1.04374578459691e-07
"Coa3",2.84005763590303e-12,1.89152522455306,1,0.983,1.04380638292344e-07
"Itgb1",2.84005763590303e-12,3.76460937338393,0.987,1,1.04380638292344e-07
"Cd200r4",2.8513241114659e-12,2.61606267944934,0.671,0.086,1.04794715068706e-07
"Gm14984",2.85777002425294e-12,-2.53069032399465,0.797,0.293,1.05031621701368e-07
"Snord64",2.86377941313241e-12,3.39197209368788,0.709,0.086,1.05252484770855e-07
"Mex3c",2.89781013783228e-12,3.74498983290325,0.962,0.81,1.0650321599575e-07
"Gm12852",2.9021725120149e-12,2.28278294859767,0.911,0.586,1.06663546334083e-07
"Ergic1",2.92004422422272e-12,2.5718380823186,1,0.879,1.07320385372858e-07
"Eif3k",2.92954282499911e-12,1.3688747607239,1,1,1.07669487447192e-07
"Hells",2.92954282499911e-12,1.92214548494164,1,1,1.07669487447192e-07
"Rangap1",2.92954282499911e-12,1.72013935084899,1,1,1.07669487447192e-07
"Tomm22",2.92954282499911e-12,1.60160210457539,1,1,1.07669487447192e-07
"Ddx4",2.99411774254269e-12,3.37307066292473,0.937,0.552,1.10042809391671e-07
"Tia1",3.01829298328942e-12,2.91159705316579,1,0.914,1.10931322014836e-07
"Dync1i2",3.02179123875515e-12,2.34756057899008,1,0.983,1.11059893397968e-07
"Ktn1",3.02179123875515e-12,2.18843281565158,1,1,1.11059893397968e-07
"Efnb2",3.04323081932412e-12,7.05824607104046,0.684,0.086,1.11847862302619e-07
"Slfn9",3.06635829379071e-12,-1.93043565593919,0.241,0.879,1.1269786637169e-07
"Rpl10-ps1",3.06659859765226e-12,2.37818432540226,1,0.707,1.12706698259514e-07
"Kifc2",3.09532027866318e-12,2.83570766394483,0.962,0.897,1.13762306201708e-07
"Dnm1l",3.11688639842452e-12,2.03176511673863,1,1,1.14554925801297e-07
"Gm9396",3.11688639842452e-12,1.26638156184699,1,1,1.14554925801297e-07
"Smarcd1",3.11688639842452e-12,2.42168188216377,1,1,1.14554925801297e-07
"Calml4",3.27282164928392e-12,6.81447269887739,0.684,0.069,1.20286014076132e-07
"Rbpj",3.31596345024053e-12,2.91501213728257,1,0.983,1.2187160468669e-07
"Gm11531",3.33707199146542e-12,2.2185536421102,0.911,0.707,1.22647406902329e-07
"Fyb",3.40360494799749e-12,2.38930148150414,0.975,0.897,1.25092692653752e-07
"1700021F05Rik",3.52546289987206e-12,2.01694324306033,1,0.931,1.29571337958998e-07
"Wapl",3.52749279961821e-12,1.51951233598666,1,1,1.29645942864368e-07
"Gm13128",3.56256180354587e-12,-8.05448345313576,0.013,0.517,1.30934833965721e-07
"Atp6v0e",3.58220303270868e-12,1.98463636788684,0.987,0.983,1.31656708061142e-07
"Exosc3",3.62428344370123e-12,3.02422246457494,0.949,0.741,1.33203289406351e-07
"Gm6457",3.63084969758032e-12,2.08841349680928,0.975,0.931,1.3344461893517e-07
"Gm3687",3.65062920321157e-12,2.5099721445429,0.911,0.603,1.34171575105635e-07
"Ptpn3",3.66219498260239e-12,3.64196000780945,0.987,0.603,1.34596652195586e-07
"Zfp948",3.69256649680501e-12,3.10262843072245,1,0.707,1.35712896457075e-07
"Sft2d2",3.69533052018991e-12,5.52652272566214,0.823,0.259,1.3581448260854e-07
"Perp",3.71318181262555e-12,8.35613562774829,0.734,0.172,1.36470571159427e-07
"Spin1",3.75202083467395e-12,1.7758396312817,1,0.966,1.37898021736772e-07
"Cyb5r3",3.75223627838528e-12,2.02378582777768,1,1,1.37905939939494e-07
"Hmmr",3.75223627838528e-12,1.90133945876657,1,1,1.37905939939494e-07
"Gm16523",3.85387498363272e-12,2.63335431327243,0.835,0.397,1.41641467273454e-07
"Srp9",3.86892614955576e-12,1.9247503700006,0.987,0.966,1.42194642774623e-07
"Mrps18c",3.86981376476797e-12,1.39477391031615,1,1,1.42227265296517e-07
"Epha4",3.8920675526127e-12,-1.67422973658278,0.468,0.983,1.43045158761175e-07
"Edem1",3.94100053183797e-12,3.84324988641784,0.987,0.828,1.44843592546641e-07
"Gm15310",3.98300777205691e-12,2.99825116251684,0.924,1,1.46387484646408e-07
"Gm5510",3.98597418186259e-12,2.61510375704201,0.975,0.776,1.46496509105996e-07
"Pdzd8",3.99077265150533e-12,2.8727843616273,1,0.966,1.46672867260776e-07
"Chmp2a",3.99100124083277e-12,1.56725053523898,1,0.983,1.46681268604327e-07
"Cops3",3.99100124083277e-12,1.90882394795287,1,1,1.46681268604327e-07
"Ndufb10",3.99100124083277e-12,1.45349800521699,1,1,1.46681268604327e-07
"Aplp2",4.11590717387698e-12,2.29922267263084,1,1,1.512719363615e-07
"Mrps17",4.11590717387698e-12,1.86233412070438,1,0.983,1.512719363615e-07
"Supt6",4.11590717387698e-12,2.71019538031466,1,0.983,1.512719363615e-07
"Gm13121",4.18563661593324e-12,2.16632404728978,0.848,0.5,1.53834702545394e-07
"Tmem242",4.24367321946576e-12,2.41797016085042,1,0.948,1.55967721835025e-07
"Gm3608",4.24440069780522e-12,2.21452558778776,1,0.966,1.55994458846435e-07
"Gm6960",4.30436990369802e-12,3.01972176111139,0.886,0.5,1.58198507070613e-07
"Gm1821",4.37732429561459e-12,1.50535504881236,1,1,1.60879799836723e-07
"Rps18",4.37732429561459e-12,0.876217020656128,1,1,1.60879799836723e-07
"Rps28",4.37732429561459e-12,1.10420443108241,1,1,1.60879799836723e-07
"Gm4883",4.45779146486324e-12,2.23632388656805,0.937,0.897,1.63837209708119e-07
"Gm15026",4.47720184809955e-12,2.46320264315554,0.797,0.293,1.64550599523203e-07
"Psmc4",4.51406871068145e-12,1.63007415636361,1,1,1.65905567323675e-07
"Gm4784",4.5940848479376e-12,3.27798317371605,0.924,0.655,1.68846400416251e-07
"Gm12846",4.64854491556679e-12,5.92683023062566,0.696,0.121,1.70847971281826e-07
"Cd37",4.74461599659719e-12,-3.22130978491071,0.215,0.793,1.74378871722936e-07
"2610528J11Rik",4.78017212004236e-12,8.2016172795111,0.62,0.034,1.75685665927917e-07
"Gm6085",4.80023817028508e-12,1.82629147944422,1,1,1.76423153472488e-07
"Morf4l1",4.80023817028508e-12,1.39256366028543,1,1,1.76423153472488e-07
"Morf4l2",4.80023817028508e-12,1.64160782993925,1,1,1.76423153472488e-07
"Pdcd10",4.80023817028508e-12,1.88211646308165,1,0.983,1.76423153472488e-07
"Tbc1d15",4.80023817028508e-12,2.32816650620824,1,0.983,1.76423153472488e-07
"AU015836",4.87795188688003e-12,10.7510470589589,0.582,0,1.79279365698502e-07
"Sertad4",4.87795188688003e-12,11.9136143963963,0.582,0,1.79279365698502e-07
"Mrps36-ps2",4.9054579379069e-12,2.49645223217045,0.962,0.741,1.80290295591892e-07
"Rps2-ps6",4.94879333945213e-12,1.99715466217127,0.987,0.966,1.81883001604884e-07
"Mir5099",4.94991754152301e-12,1.93199367273263,1,1,1.81924319403595e-07
"Bzw1",5.10416910818103e-12,1.45290799526931,1,1,1.87593527232977e-07
"Gm10241",5.10416910818103e-12,1.59529047406018,1,1,1.87593527232977e-07
"Gm12447",5.11725597837743e-12,2.28221225140175,0.911,0.672,1.88074508973306e-07
"Sh3bgrl3",5.18011505440015e-12,1.87398729979548,0.987,0.948,1.90384768594369e-07
"Gm11362",5.32217451500383e-12,2.55859782258523,0.886,0.569,1.95605879949936e-07
"Capza2",5.42693941080832e-12,1.62547490815379,1,1,1.99456304165438e-07
"Dbi",5.42693941080832e-12,1.50286924079423,1,1,1.99456304165438e-07
"Kars",5.42693941080832e-12,1.57968481085275,1,1,1.99456304165438e-07
"Ube2nl",5.46696221824677e-12,2.1944714412853,0.899,0.655,2.00927262407223e-07
"Gm20682",5.4978093704311e-12,2.77847213484577,0.734,0.069,2.02060987791454e-07
"Sra1",5.51039641872087e-12,1.82219674545926,0.987,0.983,2.02523599577248e-07
"D130007C19Rik",5.52467767362824e-12,5.99918868903621,0.772,0.259,2.03048478538859e-07
"Gm10705",5.59574352697157e-12,1.76006060270875,0.987,1,2.05660361846786e-07
"Gm5786",5.59574352697157e-12,1.87010747450539,1,1,2.05660361846786e-07
"Gm7290",5.59574352697157e-12,1.61641440590413,1,1,2.05660361846786e-07
"Ndufb8",5.59574352697157e-12,1.21032928988642,1,1,2.05660361846786e-07
"Pno1",5.59574352697157e-12,2.0962705070588,1,0.983,2.05660361846786e-07
"E330020D12Rik",5.70471041873753e-12,-3.70153446503356,0.304,0.897,2.09665222019861e-07
"H2-Q6",5.71035078867406e-12,5.90090248616454,0.785,0.259,2.09872522536138e-07
"Gm5138",5.75139547411608e-12,2.18005584815754,0.949,0.741,2.11381037860188e-07
"Gm5940",5.76483699567637e-12,2.3286113573556,0.962,0.845,2.11875054102094e-07
"1810009A15Rik",5.76969082936376e-12,1.63464807351538,1,0.983,2.12053447051606e-07
"Krtcap2",5.76969082936376e-12,1.55602950519774,1,1,2.12053447051606e-07
"Zfp185",5.83534391150343e-12,4.47810458699615,0.911,0.483,2.14466394779485e-07
"Sp5",5.90896294910513e-12,-2.19355078896964,0.114,0.724,2.17172115268461e-07
"Cops2",5.94893462079549e-12,2.23779667296064,1,1,2.18641194118097e-07
"Ppp1r11",5.94893462079549e-12,2.23127129701227,1,0.983,2.18641194118097e-07
"Psmb7",5.94893462079549e-12,1.35064930272471,1,1,2.18641194118097e-07
"Mcts1",6.12673050366473e-12,2.60697289146015,1,0.914,2.2517572620119e-07
"Epb41l4aos",6.13363266787579e-12,2.47254314879989,0.987,1,2.25429401442439e-07
"Nfu1",6.13363266787579e-12,1.6392960764333,1,1,2.25429401442439e-07
"Gm6758",6.65895632222277e-12,2.76126679473092,0.848,0.448,2.44736621710653e-07
"Prickle2",6.67498778660968e-12,-4.41414041640804,0.165,0.741,2.45325826121266e-07
"Lin7c",6.72209965254588e-12,2.41060754862075,1,1,2.47057328530019e-07
"Sf3b2",6.72209965254588e-12,1.39981609763004,1,1,2.47057328530019e-07
"Smarcc1",6.72209965254588e-12,1.7426263745008,1,1,2.47057328530019e-07
"Bms1",6.93028617493231e-12,2.68558418808101,1,1,2.54708807787287e-07
"Uchl3",6.93028617493231e-12,1.41079300760168,1,1,2.54708807787287e-07
"Gm6397",6.97201473655323e-12,1.06170246982517,0.987,0.845,2.56242457612541e-07
"Dazl",7.02237107627688e-12,-3.85111724987415,0.43,0.983,2.58093204166404e-07
"Rpl31-ps4",7.13938286277921e-12,2.53719776397246,0.886,0.586,2.62393738355724e-07
"Arhgef2",7.14478730401895e-12,2.06713854322198,1,0.983,2.62592367784608e-07
"Atrx",7.14478730401895e-12,1.58838079573569,1,1,2.62592367784608e-07
"Cdv3",7.14478730401895e-12,1.5731277040351,1,1,2.62592367784608e-07
"Gm3362",7.14478730401895e-12,1.66135336458283,1,1,2.62592367784608e-07
"Gm12466",7.2173707441319e-12,1.96179151406154,0.962,0.828,2.6526002695908e-07
"Tdgf1-ps1",7.25040925601051e-12,3.14920387505886,0.962,0.983,2.66474291386154e-07
"Mrps25",7.36537882377016e-12,2.13210193279608,1,0.966,2.70699767910025e-07
"Nup37",7.36537882377016e-12,2.047549318798,1,0.966,2.70699767910025e-07
"Gm11964",7.36579037701682e-12,2.01735580568097,1,1,2.70714893726499e-07
"Hint1",7.36579037701682e-12,1.19119299870448,1,1,2.70714893726499e-07
"Pcbp4",7.5210603075051e-12,2.75994321318291,0.924,0.483,2.76421529481735e-07
"Gm10916",7.53248299770402e-12,2.42870267463673,0.899,0.621,2.76841347614616e-07
"Gm12807",7.54857896448067e-12,2.79062402920724,0.848,0.5,2.77432922681558e-07
"Dynlt1f",7.59348815916676e-12,1.2862011386836,1,1,2.79083470313856e-07
"Tpm3-rs7",7.59348815916676e-12,1.58528184606226,1,1,2.79083470313856e-07
"Snord107",7.65659511962603e-12,4.54917128624307,0.759,0.224,2.81402840431615e-07
"Gm12833",7.77568115837391e-12,3.09697475905756,0.899,0.724,2.85779609613716e-07
"Gm16209",7.81282201669482e-12,1.25492229897611,1,0.897,2.87144647579585e-07
"Psmb4",7.82807899707933e-12,1.94490768204072,1,1,2.87705387379657e-07
"Tomm5",7.82807899707933e-12,1.73022738463821,1,1,2.87705387379657e-07
"Tsn",7.82807899707933e-12,1.38927025036841,1,1,2.87705387379657e-07
"Tubb5",7.82807899707933e-12,1.16832019323099,1,1,2.87705387379657e-07
"Slc43a2",8.04282797708922e-12,3.59141207665182,0.937,0.552,2.9559805664196e-07
"Nolc1",8.06976697628986e-12,1.77231732981182,1,1,2.96588145679581e-07
"Zscan4b",8.16695033028755e-12,-11.9892857634168,0,0.483,3.00159925489058e-07
"Btg3",8.20968676423839e-12,2.57481282178557,0.886,0.414,3.01730617646053e-07
"Oas1a",8.23476460607121e-12,-3.46423512835041,0.177,0.741,3.02652303566935e-07
"Paics",8.31876208314093e-12,1.33055824029629,1,1,3.05739462841679e-07
"Pcna-ps2",8.31876208314093e-12,1.60381492401721,1,1,3.05739462841679e-07
"Cebpb",8.32140276491044e-12,3.21820262793196,0.911,0.552,3.05836515818753e-07
"Rpl39l",8.38151984131803e-12,-3.81102566263123,0.278,0.845,3.08045998727962e-07
"mt-Tp",8.57528037110751e-12,2.0397820829937,0.987,1,3.15167279479314e-07
"Hcfc1r1",8.82974470132518e-12,2.77216658857076,0.987,0.931,3.24519607007804e-07
"Ckap5",8.83954413168333e-12,2.02272686321543,1,1,3.24879765471757e-07
"Gm8210",8.83954413168333e-12,1.29996722567209,1,1,3.24879765471757e-07
"Gnai3",8.83954413168333e-12,2.22810631186713,1,0.983,3.24879765471757e-07
"Prrc2c",8.83954413168333e-12,1.35829524792853,1,1,3.24879765471757e-07
"Slc1a1",8.94141226663696e-12,-2.14130279388863,0.051,0.603,3.28623725035708e-07
"Cul9",8.97727516028134e-12,4.58795071871445,0.886,0.517,3.2994179396582e-07
"Zfp423",9.07271367759708e-12,3.82736446507478,0.747,0.138,3.33449445792725e-07
"Gm14044",9.11178206994966e-12,1.24144864011648,1,1,3.3488532641686e-07
"Psma4",9.11178206994966e-12,1.50819758209494,1,1,3.3488532641686e-07
"Rpl23a-ps3",9.11178206994966e-12,1.11223217976963,1,1,3.3488532641686e-07
"Magohb",9.32360737921831e-12,2.76623108641798,0.975,0.759,3.4267054200841e-07
"Elob",9.39222948495118e-12,1.06123440383746,1,1,3.45192610260411e-07
"Mrpl30",9.39222948495118e-12,1.44775018348626,1,1,3.45192610260411e-07
"Tgif1",9.39222948495118e-12,2.03514085028559,1,1,3.45192610260411e-07
"Tufm",9.39222948495118e-12,2.22424464687658,1,0.983,3.45192610260411e-07
"Qpct",9.44834568732201e-12,-2.00299177408443,0.139,0.759,3.47255049046146e-07
"Sri",9.46607269980938e-12,2.88678245427626,0.987,0.741,3.47906569936094e-07
"Polr2h",9.53507997010305e-12,1.84768556611856,0.987,0.983,3.50442794141197e-07
"Gm13148",9.53869784237071e-12,0.885270877538156,0.911,0.534,3.50575761800651e-07
"Rab27a",9.59879358389555e-12,5.41544655946207,0.747,0.19,3.52784460588913e-07
"Mgea5",9.68112845500659e-12,1.93405189746827,1,1,3.55810514106857e-07
"Ppp2ca",9.68112845500659e-12,2.30195353237322,1,1,3.55810514106857e-07
"Tmbim6",9.68112845500659e-12,1.76009726540329,1,1,3.55810514106857e-07
"Lrif1",9.6945450015899e-12,2.90705019590815,0.937,0.517,3.56303612443434e-07
"Gm6083",9.97652573256099e-12,2.88358459175145,0.962,1,3.66667250248814e-07
"Vcp",9.97872802808497e-12,1.36301297612643,1,1,3.66748191216207e-07
"Accsl",1.00315058817688e-11,-4.02522863492589,0.038,0.569,3.6868793567265e-07
"Usp15",1.02830173126344e-11,2.09727556997395,1,0.948,3.77931735291253e-07
"Cct7",1.02852844173823e-11,1.22179033447967,1,1,3.78015058192052e-07
"Gm5809",1.03385918554322e-11,3.09003484585397,0.949,0.828,3.79974266462701e-07
"Uchl1",1.03698229246064e-11,2.70031303726105,0.962,0.672,3.81122101948058e-07
"Utp14a",1.04414283986957e-11,1.95699902231299,0.987,0.983,3.83753817937262e-07
"Fgfbp1",1.04509336620742e-11,3.92385452655836,0.797,0.224,3.84103164882214e-07
"Drg1",1.06010612022359e-11,1.62823613938892,1,1,3.89620802365777e-07
"Gm4997",1.06010612022359e-11,1.77600325678485,0.987,1,3.89620802365777e-07
"Ncaph2",1.06010612022359e-11,1.68308767603254,1,1,3.89620802365777e-07
"Psmd2",1.06010612022359e-11,1.51685887954452,1,1,3.89620802365777e-07
"Sumo2",1.06010612022359e-11,1.75807704653075,1,0.983,3.89620802365777e-07
"Gm16301",1.08989260148374e-11,0.537752187329186,0.899,0.466,4.00568227823319e-07
"Smarce1",1.09263295345183e-11,2.25040914976476,1,1,4.01575389382152e-07
"Gm11865",1.12555289985955e-11,3.0974637118023,0.861,0.483,4.1367445728538e-07
"Idh3a",1.12613683506553e-11,1.56353703377706,1,1,4.13889070991635e-07
"St8sia6",1.1370064334179e-11,-9.61584809287138,0.013,0.5,4.17883974474079e-07
"Gm5915",1.14672194035091e-11,1.48633399353717,0.987,0.828,4.21454714737169e-07
"Gm11989",1.1492971272428e-11,2.3551581791804,0.899,0.69,4.22401173175548e-07
"Gstt2",1.18549240477091e-11,4.02063951272855,0.873,0.31,4.35704023525451e-07
"Dazap1",1.19619134156343e-11,1.71591227525293,1,1,4.39636203764808e-07
"Eif4h",1.19619134156343e-11,1.88271741813156,1,1,4.39636203764808e-07
"Gm3272",1.19619134156343e-11,1.2239434755908,1,1,4.39636203764808e-07
"Sec61a1",1.19619134156343e-11,1.90746040293014,1,1,4.39636203764808e-07
"Ssr1",1.19619134156343e-11,1.40814522835589,1,1,4.39636203764808e-07
"Gm6781",1.23044385642184e-11,2.03364653725753,0.975,0.931,4.52225030550721e-07
"Gm16380",1.23212771218768e-11,2.12532610084825,1,0.931,4.52843898060339e-07
"Cox7a2",1.23280184499976e-11,1.10729065347792,1,1,4.53091662092761e-07
"Uba6",1.23280184499976e-11,2.23858680138842,1,0.983,4.53091662092761e-07
"Ube2b",1.23280184499976e-11,1.91707764700485,1,1,4.53091662092761e-07
"Gm10108",1.23440590082425e-11,2.28663347460896,0.911,0.655,4.53681200729937e-07
"Gngt2",1.23558434947579e-11,4.41299328093183,0.658,0.086,4.54114315962835e-07
"Gm12459",1.23795716834034e-11,2.4206849040372,0.785,0.362,4.54986398080125e-07
"Greb1l",1.23967177573439e-11,8.82076228122297,0.671,0.103,4.55616567735659e-07
"Gm12697",1.26588264773545e-11,2.17338353483015,0.785,0.345,4.6524984952221e-07
"Bcas2",1.27050920050971e-11,1.40501697455186,1,1,4.66950246463332e-07
"Rpl9",1.27050920050971e-11,1.038327391348,1,1,4.66950246463332e-07
"Rsl24d1",1.27050920050971e-11,1.672360102058,1,1,4.66950246463332e-07
"Sf3b1",1.27050920050971e-11,1.39212279758557,1,1,4.66950246463332e-07
"Cflar",1.27979399300095e-11,6.32159153089201,0.949,0.759,4.7036268624764e-07
"Cwc15",1.30934553278704e-11,1.60692273898685,1,1,4.81223763665222e-07
"Rps15a",1.30934553278704e-11,1.07604970669666,1,1,4.81223763665222e-07
"Tcea1-ps1",1.30934553278704e-11,1.64155875488942,1,1,4.81223763665222e-07
"Tmem63b",1.33273476001114e-11,3.94307965815891,0.975,0.69,4.89820006346894e-07
"Mmp14",1.33917975091928e-11,3.82119179586969,0.747,0.138,4.92188733855364e-07
"Rnf44",1.34927036087354e-11,2.33180840109133,1,0.966,4.95897335731854e-07
"Epb41l2",1.34934388486254e-11,3.21997489962535,1,0.983,4.95924358003529e-07
"Gm6969",1.34934388486254e-11,1.68948972554725,1,0.983,4.95924358003529e-07
"Mob4",1.34934388486254e-11,1.94932540259274,1,0.983,4.95924358003529e-07
"Srrm2",1.34934388486254e-11,1.6298064654582,1,1,4.95924358003529e-07
"Tardbp",1.34934388486254e-11,1.49245426703098,1,1,4.95924358003529e-07
"Gm16238",1.39053824368108e-11,1.83830351280202,0.987,1,5.11064520700109e-07
"Rpl28",1.39053824368108e-11,1.59037076817512,1,1,5.11064520700109e-07
"Gm11367",1.39488761418729e-11,2.79661307518694,0.785,0.31,5.12663044842254e-07
"Idi1",1.41592225125447e-11,2.61985329190231,0.987,0.828,5.20393905003554e-07
"Spire1",1.41631678378555e-11,3.28970181174039,0.937,0.5,5.20538907544704e-07
"Gm5472",1.43021964738012e-11,2.88599021641753,0.911,0.793,5.25648627001617e-07
"Mrps33",1.43296356637135e-11,1.63746497626889,1,1,5.26657099548463e-07
"Rbm17",1.43296356637135e-11,1.97915078565503,1,1,5.26657099548463e-07
"Lpar1",1.43393090877309e-11,-2.52379604163513,0.519,0.983,5.27012626901372e-07
"Cnot9",1.47665580722623e-11,1.43272801830739,1,1,5.42715308829857e-07
"Gm8430",1.47665580722623e-11,1.13351265476846,1,1,5.42715308829857e-07
"Pcmt1",1.47665580722623e-11,2.33235778955274,1,1,5.42715308829857e-07
"Hif1a",1.52082718360731e-11,2.95013788968905,1,0.931,5.58949614791194e-07
"Gm11408",1.52222725638161e-11,1.64856641195538,0.911,0.586,5.59464183537932e-07
"Pphln1",1.56745146971528e-11,2.87956500406068,0.975,0.776,5.76085438664456e-07
"Ppp3r1",1.56799001342993e-11,2.55043090575042,1,1,5.76283369635903e-07
"Mrto4-ps2",1.57639810176687e-11,2.28799602037456,0.975,0.793,5.79373594342379e-07
"Gm12475",1.58214242080332e-11,3.00067807750588,0.911,0.741,5.81484803917843e-07
"Abcg2",1.60021963135236e-11,3.144965928743,0.987,0.776,5.88128721110931e-07
"Gm12966",1.66484951176326e-11,1.64713253355488,1,1,6.1188214105835e-07
"Mdm4-ps",1.66484951176326e-11,2.1620509528013,1,0.983,6.1188214105835e-07
"Gm9434",1.67590139349817e-11,2.56023286158783,0.924,0.741,6.15944039152383e-07
"Gm12834",1.67729920958453e-11,3.37519025276551,0.81,0.414,6.16457778498602e-07
"Rpl7a-ps8",1.69795233038791e-11,1.83864916612856,0.886,0.569,6.2404841998747e-07
"Gm8444",1.72849697101723e-11,1.83155387864549,0.924,0.793,6.35274491757964e-07
"H3f3a-ps1",1.81300381363951e-11,1.85658298863575,1,0.862,6.66333291626928e-07
"Mrpl24",1.82111993446207e-11,2.02226224722933,1,0.966,6.69316209512846e-07
"Cops7a",1.8212179212146e-11,1.77387476147325,1,1,6.69352222584002e-07
"Foxn3",1.8212179212146e-11,2.85305535431979,1,0.983,6.69352222584002e-07
"Gm13577",1.8212179212146e-11,1.60103762036599,1,1,6.69352222584002e-07
"Gm26917",1.8212179212146e-11,1.56503933596752,1,1,6.69352222584002e-07
"Gm12129",1.82690082868087e-11,2.52055282340077,0.759,0.241,6.7144086156508e-07
"Spry1",1.83172063609324e-11,6.2800635362311,0.709,0.155,6.7321228538335e-07
"Slc25a24",1.83814202131471e-11,8.9117104814617,0.62,0.052,6.75572337093796e-07
"Gm14000",1.84058490992214e-11,2.01467989005573,0.924,0.707,6.76470171943682e-07
"Wnt7b",1.86547963444855e-11,9.40179198162721,0.582,0.017,6.85619730048875e-07
"Nup205",1.87646902091759e-11,2.74124499658218,1,0.983,6.89658659257843e-07
"Spta1",1.8788446971982e-11,11.5361295964384,0.646,0.103,6.90531791561256e-07
"Gm11965",1.89155232730327e-11,2.64476037869712,0.848,0.448,6.9520222685377e-07
"Mycbp2",1.93232299549067e-11,2.89281591439651,1,0.931,7.10186670532685e-07
"Abcf1",1.93336032823414e-11,1.83988391237615,1,1,7.10567921435892e-07
"Rps15a-ps4",1.93336032823414e-11,0.838728327263334,1,1,7.10567921435892e-07
"Lcp1",1.95346559842004e-11,-5.07403143400991,0.051,0.569,7.17957211387318e-07
"Gm8839",1.97827822331967e-11,2.92984126248324,0.873,0.534,7.2707659541668e-07
"Gm13743",1.98625012085136e-11,3.26032800018263,0.873,0.655,7.300065069165e-07
"Ivns1abp",1.99193942334988e-11,2.60300569075663,1,0.983,7.32097496263783e-07
"Ppib",1.99193942334988e-11,1.70462780529305,1,1,7.32097496263783e-07
"Tram1",1.99193942334988e-11,2.07432933432525,1,0.983,7.32097496263783e-07
"Pkd2l1",1.99457719220458e-11,-9.01413806533252,0.025,0.517,7.33066955450948e-07
"Mgst3",2.0108232166863e-11,2.64845878670367,0.962,0.672,7.39037856828718e-07
"Plpp2",2.04351248682585e-11,4.39557662674236,0.709,0.138,7.51052144283103e-07
"Ddx39",2.05225523299563e-11,1.45091898364291,1,1,7.54265365782883e-07
"Kpnb1",2.05225523299563e-11,1.92160554293571,1,1,7.54265365782883e-07
"Tead1",2.05225523299563e-11,2.25101261604854,1,1,7.54265365782883e-07
"Gm6919",2.06226898692165e-11,2.10641834414552,0.873,0.5,7.57945720763313e-07
"Gm12755",2.10351018471226e-11,2.34083080317902,0.835,0.466,7.73103098187297e-07
"Birc6",2.11435806755507e-11,1.40297156161429,1,1,7.77090020568513e-07
"Emg1",2.11435806755507e-11,1.45559153162355,1,1,7.77090020568513e-07
"Kndc1",2.16957477533387e-11,4.25530154654029,0.671,0.086,7.97383817178458e-07
"Sfmbt2",2.17802325240685e-11,4.61539230499718,0.962,0.793,8.00488885957088e-07
"Jup",2.17829965916623e-11,2.29541881557417,1,1,8.00590473733366e-07
"Lsm8",2.17829965916623e-11,1.63992432570034,1,0.983,8.00590473733366e-07
"Utp11",2.17829965916623e-11,1.75912251730056,1,1,8.00590473733366e-07
"1810013L24Rik",2.19158804517318e-11,2.63864052855304,0.987,0.845,8.054743542425e-07
"Klf7",2.22174696236563e-11,4.90174913621063,0.873,0.379,8.16558661078239e-07
"Bdp1",2.24413320084216e-11,2.49377796800482,1,1,8.24786275305519e-07
"Ubap2",2.24413320084216e-11,1.63013600669863,1,1,8.24786275305519e-07
"Zfp664",2.26748890855365e-11,3.63449480305756,0.962,0.828,8.33370198560723e-07
"Usp17la",2.28974077502093e-11,-11.8679430906296,0,0.466,8.41548427043443e-07
"Xlr5a",2.28974077502093e-11,-7.03666757592171,0,0.466,8.41548427043443e-07
"Ppie",2.3114209166602e-11,1.99372646281978,0.987,0.966,8.49516529500122e-07
"Rwdd1",2.3114209166602e-11,2.30679317068332,0.987,0.966,8.49516529500122e-07
"Chmp5",2.31191338663734e-11,1.94351787046614,1,1,8.49697526990821e-07
"Gm7331",2.31191338663734e-11,1.32937485891053,1,1,8.49697526990821e-07
"H2afz",2.31191338663734e-11,1.35839576792532,1,1,8.49697526990821e-07
"Ube3a",2.31191338663734e-11,2.62030757421808,1,1,8.49697526990821e-07
"Rpl26-ps2",2.32581752716171e-11,2.13125345594865,0.873,0.621,8.54807715757743e-07
"Rps19-ps9",2.34277079859594e-11,2.12099771836053,0.924,0.621,8.61038551607965e-07
"Impdh2",2.38169645288704e-11,1.19229520486729,1,1,8.75344897329574e-07
"Srp14",2.38169645288704e-11,1.70216983097495,1,1,8.75344897329574e-07
"Gm12693",2.39488613508233e-11,2.63845818975136,0.949,0.828,8.80192501226808e-07
"Prag1",2.40035554865024e-11,6.14045827785368,0.759,0.19,8.82202674795425e-07
"Gm9431",2.41045709673059e-11,2.33156489377751,0.848,0.448,8.85915296761394e-07
"Zfp746",2.44898223237898e-11,2.25763609476662,0.975,0.931,9.00074439866247e-07
"Dpy30",2.45354022054721e-11,1.5255718379221,1,1,9.01749637257718e-07
"Gm3252",2.47928577057832e-11,3.47146605092486,0.633,0.086,9.11211899260649e-07
