"","GeneID","Cluster"
"2801","Gpd2","cluster2"
"2802","Sptlc1","cluster2"
"2803","Lman2l","cluster2"
"2804","Nae1","cluster2"
"2805","Dok1","cluster2"
"2806","Ctbp2","cluster2"
"2807","Ubxn2a","cluster2"
"2808","Mtf1","cluster2"
"2809","Ica1","cluster2"
"2810","Entpd5","cluster2"
"2811","Asns","cluster2"
"2812","Rab7l1","cluster2"
"2813","Mbd6","cluster2"
"2814","Gm16039","cluster2"
"2815","Exoc6","cluster2"
"2816","Cybasc3","cluster2"
"2817","Rmnd5b","cluster2"
"2818","Nucb2","cluster2"
"2819","Ccdc109a","cluster2"
"2820","Fam3c","cluster2"
"2821","2810408I11Rik","cluster2"
"2822","Nme6","cluster2"
"2823","Ldhb","cluster2"
"2824","F10","cluster2"
"2825","B230118H07Rik","cluster2"
"2826","Lair1","cluster2"
"2827","2400009B08Rik","cluster2"
"2828","Mogat2","cluster2"
"2829","Prom1","cluster2"
"2830","Tspan2","cluster2"
"2831","Tuba8","cluster2"
"2832","Slc6a13","cluster2"
"2833","Gm5506","cluster2"
"2834","Rev1","cluster2"
"2835","Dnajc14","cluster2"
"2836","1600012H06Rik","cluster2"
"2837","Cyth2","cluster2"
"2838","Rdm1","cluster2"
"2839","Cdca2","cluster2"
"2840","Gsg2","cluster2"
"2841","Ncapg","cluster2"
"2842","Bub1","cluster2"
"2843","Cdca4","cluster2"
"2844","Shcbp1","cluster2"
"2845","Kifc1","cluster2"
"2846","Ncapd3","cluster2"
"2847","Hist2h2ac","cluster2"
"2848","Hist1h2ab","cluster2"
"2849","Hist1h4d","cluster2"
"2850","Melk","cluster2"
"2851","Fam33a","cluster2"
"2852","Ndc80","cluster2"
"2853","Cenpl","cluster2"
"2854","Kif20a","cluster2"
"2855","Ttk","cluster2"
"2856","Kif2c","cluster2"
"2857","C330027C09Rik","cluster2"
"2858","Cep55","cluster2"
"2859","Shoc2","cluster2"
"2860","Tollip","cluster2"
"2861","Arih2","cluster2"
"2862","Zfp524","cluster2"
"2863","D4Ertd22e","cluster2"
"2864","Rbm5","cluster2"
"2865","Fbxo18","cluster2"
"2866","Acot8","cluster2"
"2867","Jmjd6","cluster2"
"2868","Med17","cluster2"
"2869","Kif1b","cluster2"
"2870","Clk4","cluster2"
"2871","AI848100","cluster2"
"2872","Cnot7","cluster2"
"2873","Ptpn22","cluster2"
"2874","Herpud2","cluster2"
"2875","Gramd1a","cluster2"
"2876","Cfl2","cluster2"
"2877","Gpd1l","cluster2"
"2878","Senp2","cluster2"
"2879","Rev3l","cluster2"
"2880","Cant1","cluster2"
"2881","Arfgap1","cluster2"
"2882","Mll3","cluster2"
"2883","2310008H04Rik","cluster2"
"2884","Tmc6","cluster2"
"2885","Tmem167b","cluster2"
"2886","Pias1","cluster2"
"2887","Klf10","cluster2"
"2888","Lin9","cluster2"
"2889","Rmi1","cluster2"
"2890","Stxbp3a","cluster2"
"2891","Cpd","cluster2"
"2892","Polg","cluster2"
"2893","Agtpbp1","cluster2"
"2894","Tmem29","cluster2"
"2895","Slc25a45","cluster2"
"2896","Zfp120","cluster2"
"2897","Oma1","cluster2"
"2898","Ikbke","cluster2"
"2899","Ddx11","cluster2"
"2900","Ccrn4l","cluster2"
"2901","Eif4enif1","cluster2"
"2902","Exoc2","cluster2"
"2903","Stxbp5","cluster2"
"2904","Vps37b","cluster2"
"2905","Zfyve27","cluster2"
"2906","Rffl","cluster2"
"2907","Dscr3","cluster2"
"2908","Erich1","cluster2"
"2909","Hgs","cluster2"
"2910","Zbtb38","cluster2"
"2911","Ppm1a","cluster2"
"2912","BC029214","cluster2"
"2913","Elf4","cluster2"
"2914","March6","cluster2"
"2915","Rfwd2","cluster2"
"2916","Ptpn12","cluster2"
"2917","Ctdsp2","cluster2"
"2918","Tnrc18","cluster2"
"2919","Rnf44","cluster2"
"2920","Clk3","cluster2"
"2921","Adipor2","cluster2"
"2922","D14Abb1e","cluster2"
"2923","Kri1","cluster2"
"2924","Crebbp","cluster2"
"2925","Ncoa6","cluster2"
"2926","Rap1gds1","cluster2"
"2927","Tmub2","cluster2"
"2928","Phkg2","cluster2"
"2929","Usp7","cluster2"
"2930","Hif1a","cluster2"
"2931","Klhl9","cluster2"
"2932","Smarca2","cluster2"
"2933","Mbnl2","cluster2"
"2934","Jarid2","cluster2"
"2935","Ccny","cluster2"
"2936","Alcam","cluster2"
"2937","Arid2","cluster2"
"2938","1700081L11Rik","cluster2"
"2939","Adam17","cluster2"
"2940","Sh3gl1","cluster2"
"2941","Lass5","cluster2"
"2942","Ostm1","cluster2"
"2943","Traf2","cluster2"
"2944","Clasrp","cluster2"
"2945","Zmynd8","cluster2"
"2946","Stx16","cluster2"
"2947","Gt(ROSA)26Sor","cluster2"
"2948","Ino80b","cluster2"
"2949","Wibg","cluster2"
"2950","Ap2a1","cluster2"
"2951","Rce1","cluster2"
"2952","Nktr","cluster2"
"2953","Thumpd3","cluster2"
"2954","Plbd2","cluster2"
"2955","Fbxw5","cluster2"
"2956","Wdr48","cluster2"
"2957","Mis12","cluster2"
"2958","Tab2","cluster2"
"2959","Tex10","cluster2"
"2960","Cdk19","cluster2"
"2961","Baz2a","cluster2"
"2962","Zmiz1","cluster2"
"2963","Tia1","cluster2"
"2964","Fnbp4","cluster2"
"2965","Ctnna1","cluster2"
"2966","Sp1","cluster2"
"2967","Ppp1r9b","cluster2"
"2968","Cdc27","cluster2"
"2969","Pdik1l","cluster2"
"2970","Zfp62","cluster2"
"2971","Dynlt1a","cluster2"
"2972","Oxsr1","cluster2"
"2973","Rasa1","cluster2"
"2974","Tnks2","cluster2"
"2975","Gsk3a","cluster2"
"2976","Fam76b","cluster2"
"2977","Mapk6","cluster2"
"2978","Usp47","cluster2"
"2979","Mcph1","cluster2"
"2980","Pitpnc1","cluster2"
"2981","Med14","cluster2"
"2982","Ttc4","cluster2"
"2983","Myst2","cluster2"
"2984","Ifi35","cluster2"
"2985","Zfp787","cluster2"
"2986","Slu7","cluster2"
"2987","Cdc37l1","cluster2"
"2988","Ctu2","cluster2"
"2989","Aqr","cluster2"
"2990","Gpatch8","cluster2"
"2991","Phf12","cluster2"
"2992","Ahcyl1","cluster2"
"2993","Lgals8","cluster2"
"2994","Dcaf11","cluster2"
"2995","Chka","cluster2"
"2996","Chfr","cluster2"
"2997","Pldn","cluster2"
"2998","Rbpj","cluster2"
"2999","Med1","cluster2"
"3000","Scnm1","cluster2"
"3001","Mia3","cluster2"
"3002","Atp13a3","cluster2"
"3003","Mgat1","cluster2"
"3004","1110001A16Rik","cluster2"
"3005","Atad1","cluster2"
"3006","Ppp3cb","cluster2"
"3007","Cpsf3","cluster2"
"3008","1110059E24Rik","cluster2"
"3009","Ranbp3","cluster2"
"3010","Trip11","cluster2"
"3011","Pitpnb","cluster2"
"3012","Edem1","cluster2"
"3013","Hist1h4i","cluster2"
"3014","Mapre2","cluster2"
"3015","Prkrip1","cluster2"
"3016","Cenpk","cluster2"
"3017","Pxmp3","cluster2"
"3018","Camkk2","cluster2"
"3019","Fkbp5","cluster2"
"3020","Dpp9","cluster2"
"3021","1700040I03Rik","cluster2"
"3022","Nfya","cluster2"
"3023","Smg1","cluster2"
"3024","Taz","cluster2"
"3025","Fundc1","cluster2"
"3026","Ptpn11","cluster2"
"3027","Dync1h1","cluster2"
"3028","1110059G10Rik","cluster2"
"3029","Auh","cluster2"
"3030","Riok1","cluster2"
"3031","Ikbkb","cluster2"
"3032","Metap1","cluster2"
"3033","Senp3","cluster2"
"3034","Uhrf1bp1l","cluster2"
"3035","Ubr2","cluster2"
"3036","Usp19","cluster2"
"3037","Ascc3","cluster2"
"3038","Nfatc2ip","cluster2"
"3039","Pign","cluster2"
"3040","Cbwd1","cluster2"
"3041","Ppp2cb","cluster2"
"3042","Rnf14","cluster2"
"3043","Rnf6","cluster2"
"3044","Ankrd46","cluster2"
"3045","Chd7","cluster2"
"3046","Sphk2","cluster2"
"3047","Cog8","cluster2"
"3048","Rnf13","cluster2"
"3049","Rmnd5a","cluster2"
"3050","N4bp1","cluster2"
"3051","Mbd2","cluster2"
"3052","Slc35e1","cluster2"
"3053","Myo9b","cluster2"
"3054","Eif4e3","cluster2"
"3055","Tes","cluster2"
"3056","1700011J10Rik","cluster2"
"3057","Atg7","cluster2"
"3058","Herc4","cluster2"
"3059","Syap1","cluster2"
"3060","Diap2","cluster2"
"3061","Atf7ip","cluster2"
"3062","Ap1s2","cluster2"
"3063","Mtmr3","cluster2"
"3064","Clip1","cluster2"
"3065","Ndfip1","cluster2"
"3066","Esco1","cluster2"
"3067","Lyrm5","cluster2"
"3068","Arid4b","cluster2"
"3069","Nub1","cluster2"
"3070","Trim12c","cluster2"
"3071","Hbp1","cluster2"
"3072","Cd300a","cluster2"
"3073","Itch","cluster2"
"3074","Whsc1l1","cluster2"
"3075","Rab35","cluster2"
"3076","Cyth4","cluster2"
"3077","Lbh","cluster2"
"3078","Dedd2","cluster2"
"3079","Stx5a","cluster2"
"3080","Lin7c","cluster2"
"3081","Gripap1","cluster2"
"3082","AK010878","cluster2"
"3083","Rock2","cluster2"
"3084","Cln5","cluster2"
"3085","Rnpepl1","cluster2"
"3086","Far1","cluster2"
"3087","Baz2b","cluster2"
"3088","Tspyl1","cluster2"
"3089","Cept1","cluster2"
"3090","Ric8","cluster2"
"3091","Dhdds","cluster2"
"3092","Man2a1","cluster2"
"3093","Numa1","cluster2"
"3094","Trip12","cluster2"
"3095","Arf3","cluster2"
"3096","Qk","cluster2"
"3097","Cdc42se2","cluster2"
"3098","Mgea5","cluster2"
"3099","Lsm10","cluster2"
"3100","Dlst","cluster2"
"3101","Usp4","cluster2"
"3102","Slain2","cluster2"
"3103","Kif2a","cluster2"
"3104","Rnf10","cluster2"
"3105","Ube2r2","cluster2"
"3106","Hsd17b11","cluster2"
"3107","Zfml","cluster2"
"3108","Cir1","cluster2"
"3109","Snrnp200","cluster2"
"3110","Arid4a","cluster2"
"3111","Nkap","cluster2"
"3112","BC017643","cluster2"
"3113","Wbp1","cluster2"
"3114","Treml2","cluster2"
"3115","Ctps2","cluster2"
"3116","Nat15","cluster2"
"3117","Mier1","cluster2"
"3118","Hk1","cluster2"
"3119","Elmo1","cluster2"
"3120","Brd8","cluster2"
"3121","Akirin2","cluster2"
"3122","Nde1","cluster2"
"3123","Odf2","cluster2"
"3124","Fzr1","cluster2"
"3125","Reep4","cluster2"
"3126","Trim59","cluster2"
"3127","Ccnf","cluster2"
"3128","Mis18bp1","cluster2"
"3129","Ect2","cluster2"
"3130","Frmd8","cluster2"
"3131","Sdhaf2","cluster2"
"3132","Psen1","cluster2"
"3133","Ppp2r5e","cluster2"
"3134","Dnajc30","cluster2"
"3135","Snx12","cluster2"
"3136","Exoc3","cluster2"
"3137","Aspscr1","cluster2"
"3138","Fam100b","cluster2"
"3139","Flii","cluster2"
"3140","2810008M24Rik","cluster2"
"3141","Htatip2","cluster2"
"3142","Gpbp1l1","cluster2"
"3143","Atg5","cluster2"
"3144","Brd9","cluster2"
"3145","Supt3h","cluster2"
"3146","Card9","cluster2"
"3147","Fam110a","cluster2"
"3148","Zfp830","cluster2"
"3149","Nkiras2","cluster2"
"3150","Cry1","cluster2"
"3151","Ldlrap1","cluster2"
"3152","Phyh","cluster2"
"3153","Gpr160","cluster2"
"3154","Cdadc1","cluster2"
"3155","Hmgxb4","cluster2"
"3156","Tox4","cluster2"
"3157","Atf2","cluster2"
"3158","Fbxo9","cluster2"
"3159","Lonp2","cluster2"
"3160","Hk2","cluster2"
"3161","Macf1","cluster2"
"3162","Slk","cluster2"
"3163","Cno","cluster2"
"3164","Zfp622","cluster2"
"3165","Prkacb","cluster2"
"3166","Pink1","cluster2"
"3167","Ube2q1","cluster2"
"3168","Gm5617","cluster2"
"3169","Vcpip1","cluster2"
"3170","A630001G21Rik","cluster2"
"3171","Ppp1r10","cluster2"
"3172","Yipf1","cluster2"
"3173","1810008A18Rik","cluster2"
"3174","Diap1","cluster2"
"3175","Tspan14","cluster2"
"3176","Gabpb1","cluster2"
"3177","Rspry1","cluster2"
"3178","Akt1","cluster2"
"3179","Mknk2","cluster2"
"3180","Zfp292","cluster2"
"3181","Celf1","cluster2"
"3182","Pcf11","cluster2"
"3183","Polb","cluster2"
"3184","Creb1","cluster2"
"3185","Pik3cg","cluster2"
"3186","Pik3cd","cluster2"
"3187","Gng2","cluster2"
"3188","Soat1","cluster2"
"3189","2810013P06Rik","cluster2"
"3190","Pim1","cluster2"
"3191","Mpeg1","cluster2"
"3192","Trim30a","cluster2"
"3193","Sirt2","cluster2"
"3194","Nfic","cluster2"
"3195","Nfkb1","cluster2"
"3196","Pcyt1a","cluster2"
"3197","Efha1","cluster2"
"3198","Rraga","cluster2"
"3199","Rnf114","cluster2"
"3200","Akt2","cluster2"
"3201","Cdk12","cluster2"
"3202","Cdk9","cluster2"
"3203","Safb","cluster2"
"3204","Phf3","cluster2"
"3205","Rps6kb1","cluster2"
"3206","Zdhhc20","cluster2"
"3207","2810432D09Rik","cluster2"
"3208","1200014J11Rik","cluster2"
"3209","Nras","cluster2"
"3210","Isca2","cluster2"
"3211","Anxa5","cluster2"
"3212","Elovl1","cluster2"
"3213","Lrp10","cluster2"
"3214","Necap2","cluster2"
"3215","Zbtb7a","cluster2"
"3216","Rbm27","cluster2"
"3217","Tap1","cluster2"
"3218","Ankrd11","cluster2"
"3219","Pik3r1","cluster2"
"3220","Pcnt","cluster2"
"3221","Usp34","cluster2"
"3222","Safb2","cluster2"
"3223","Gatad2a","cluster2"
"3224","Arfrp1","cluster2"
"3225","Thap11","cluster2"
"3226","Nmt1","cluster2"
"3227","Prkra","cluster2"
"3228","Cnot2","cluster2"
"3229","Sept6","cluster2"
"3230","Cndp2","cluster2"
"3231","Cdk2ap1","cluster2"
"3232","Rnf4","cluster2"
"3233","Gm16517","cluster2"
"3234","Frrs1","cluster2"
"3235","Keap1","cluster2"
"3236","Arfgap2","cluster2"
"3237","Mpp6","cluster2"
"3238","Il3ra","cluster2"
"3239","Zhx1","cluster2"
"3240","Erlin1","cluster2"
"3241","Runx1","cluster2"
"3242","Ccdc88a","cluster2"
"3243","Ranbp2","cluster2"
"3244","Efr3a","cluster2"
"3245","Fam98c","cluster2"
"3246","Synj2bp","cluster2"
"3247","Cdkn2aipnl","cluster2"
"3248","Pmm1","cluster2"
"3249","Mrpl46","cluster2"
"3250","Tmem126a","cluster2"
"3251","Cul4a","cluster2"
"3252","Slc25a12","cluster2"
"3253","Dcaf13","cluster2"
"3254","Itgb3bp","cluster2"
"3255","Rbm10","cluster2"
"3256","Tarbp2","cluster2"
"3257","Yipf5","cluster2"
"3258","Rpain","cluster2"
"3259","Glul","cluster2"
"3260","Casp2","cluster2"
"3261","Camta1","cluster2"
"3262","Zfr","cluster2"
"3263","Rnf126","cluster2"
"3264","Ccdc101","cluster2"
"3265","Tfam","cluster2"
"3266","Orc3","cluster2"
"3267","Fam108b","cluster2"
"3268","Tmem11","cluster2"
"3269","Yrdc","cluster2"
"3270","Eif2b1","cluster2"
"3271","Luc7l","cluster2"
"3272","Hbs1l","cluster2"
"3273","Mak16","cluster2"
"3274","D2Wsu81e","cluster2"
"3275","Gm561","cluster2"
"3276","Cops7a","cluster2"
"3277","Ptpmt1","cluster2"
"3278","G6pc3","cluster2"
"3279","Jagn1","cluster2"
"3280","Mrps5","cluster2"
"3281","Kti12","cluster2"
"3282","Wdr18","cluster2"
"3283","Lap3","cluster2"
"3284","Wdr43","cluster2"
"3285","Ppp1r14b","cluster2"
"3286","Ifrd2","cluster2"
"3287","Fam136a","cluster2"
"3288","Zfp593","cluster2"
"3289","Timm9","cluster2"
"3290","Rcl1","cluster2"
"3291","Nr2c2ap","cluster2"
"3292","Rpp14","cluster2"
"3293","Pycrl","cluster2"
"3294","Uck2","cluster2"
"3295","Ctps","cluster2"
"3296","Ahsa2","cluster2"
"3297","Pisd-ps3","cluster2"
"3298","Fam92a","cluster2"
"3299","Arl8b","cluster2"
"3300","Ogdh","cluster2"
"3301","Chmp6","cluster2"
"3302","Ddx50","cluster2"
"3303","Gm6402","cluster2"
"3304","Med29","cluster2"
"3305","Pdhb","cluster2"
"3306","Seh1l","cluster2"
"3307","Timm22","cluster2"
"3308","Taf10","cluster2"
"3309","Srsf9","cluster2"
"3310","Bid","cluster2"
"3311","Glt25d1","cluster2"
"3312","Gm2a","cluster2"
"3313","Mrpl52","cluster2"
"3314","Snd1","cluster2"
"3315","Ddx27","cluster2"
"3316","Cct6a","cluster2"
"3317","Rcc1","cluster2"
"3318","Tcerg1","cluster2"
"3319","Bcl2l12","cluster2"
"3320","Cenpm","cluster2"
"3321","9130401M01Rik","cluster2"
"3322","Adsl","cluster2"
"3323","Nup50","cluster2"
"3324","Plaa","cluster2"
"3325","Otud6b","cluster2"
"3326","Cxxc1","cluster2"
"3327","E130309D02Rik","cluster2"
"3328","Sord","cluster2"
"3329","Tmem222","cluster2"
"3330","Pgrmc1","cluster2"
"3331","Acot13","cluster2"
"3332","Prkar2b","cluster2"
"3333","Chordc1","cluster2"
"3334","Ubr7","cluster2"
"3335","Aifm1","cluster2"
"3336","Nsfl1c","cluster2"
"3337","Gmpr2","cluster2"
"3338","Rai12","cluster2"
"3339","0610011F06Rik","cluster2"
"3340","Cln6","cluster2"
"3341","Psph","cluster2"
"3342","Sf3b3","cluster2"
"3343","Memo1","cluster2"
"3344","Mars","cluster2"
"3345","Mrpl3","cluster2"
"3346","Prps2","cluster2"
"3347","Scfd1","cluster2"
"3348","Fam18b","cluster2"
"3349","Gm9781","cluster2"
"3350","Xpot","cluster2"
"3351","Trmt2a","cluster2"
"3352","Tfrc","cluster2"
"3353","Map4k1","cluster2"
"3354","Cse1l","cluster2"
"3355","Slc38a1","cluster2"
"3356","Bop1","cluster2"
"3357","Eftud2","cluster2"
"3358","Nmral1","cluster2"
"3359","Pinx1","cluster2"
"3360","4921524J17Rik","cluster2"
"3361","Xrcc1","cluster2"
"3362","Sf3a2","cluster2"
"3363","2210016L21Rik","cluster2"
"3364","Xrcc6","cluster2"
"3365","Erdr1","cluster2"
"3366","Nenf","cluster2"
"3367","Noc4l","cluster2"
"3368","Fdx1","cluster2"
"3369","Ccdc85b","cluster2"
"3370","Npepl1","cluster2"
"3371","Gm6251","cluster2"
"3372","Myc","cluster2"
"3373","Sdad1","cluster2"
"3374","Rrp9","cluster2"
"3375","Tars","cluster2"
"3376","Kat2a","cluster2"
"3377","Znhit6","cluster2"
"3378","Sigmar1","cluster2"
"3379","Rcn2","cluster2"
"3380","Ppil2","cluster2"
"3381","Wdr33","cluster2"
"3382","Mocs2","cluster2"
"3383","Dnajc13","cluster2"
"3384","Polr2b","cluster2"
"3385","Ndufs1","cluster2"
"3386","1810026J23Rik","cluster2"
"3387","Dgkz","cluster2"
"3388","1810013D10Rik","cluster2"
"3389","N6amt2","cluster2"
"3390","Hmg20b","cluster2"
"3391","Dock10","cluster2"
"3392","Fxr1","cluster2"
"3393","Klhdc2","cluster2"
"3394","Esyt1","cluster2"
"3395","Acer3","cluster2"
"3396","2410002O22Rik","cluster2"
"3397","Ccdc47","cluster2"
"3398","Ccdc23","cluster2"
"3399","Acadm","cluster2"
"3400","Zfp800","cluster2"
"3401","Lin37","cluster2"
"3402","Phf23","cluster2"
"3403","Cnot8","cluster2"
"3404","Ppp1r7","cluster2"
"3405","5031425E22Rik","cluster2"
"3406","Ppp1r8","cluster2"
"3407","Snrnp48","cluster2"
"3408","Nudt9","cluster2"
"3409","Prpf4","cluster2"
"3410","Dr1","cluster2"
"3411","Krr1","cluster2"
"3412","Stard3nl","cluster2"
"3413","Zbtb8os","cluster2"
"3414","Dcaf7","cluster2"
"3415","Uck1","cluster2"
"3416","Rnmt","cluster2"
"3417","Tbrg4","cluster2"
"3418","Pgam5","cluster2"
"3419","Ubl7","cluster2"
"3420","5730419I09Rik","cluster2"
"3421","Rrp36","cluster2"
"3422","Uso1","cluster2"
"3423","Sec24c","cluster2"
"3424","Arhgap31","cluster2"
"3425","1810030O07Rik","cluster2"
"3426","Ccdc59","cluster2"
"3427","Taf5l","cluster2"
"3428","0610007P22Rik","cluster2"
"3429","Ccdc55","cluster2"
"3430","Ggh","cluster2"
"3431","Acot9","cluster2"
"3432","2410017P09Rik","cluster2"
"3433","Mapkap1","cluster2"
"3434","Aagab","cluster2"
"3435","Leprot","cluster2"
"3436","Cnot3","cluster2"
"3437","Yipf3","cluster2"
"3438","Fbxo22","cluster2"
"3439","D030056L22Rik","cluster2"
"3440","Rela","cluster2"
"3441","Crnkl1","cluster2"
"3442","Ppt2","cluster2"
"3443","Nup88","cluster2"
"3444","Lrrc47","cluster2"
"3445","Gbas","cluster2"
"3446","Casp1","cluster2"
"3447","Ap3b1","cluster2"
"3448","Usp9x","cluster2"
"3449","Tm9sf1","cluster2"
"3450","Suv420h2","cluster2"
"3451","Med4","cluster2"
"3452","Gosr2","cluster2"
"3453","Aaas","cluster2"
"3454","Dapk3","cluster2"
"3455","Dguok","cluster2"
"3456","Tysnd1","cluster2"
"3457","Lactb","cluster2"
"3458","Mrpl1","cluster2"
"3459","Scarb1","cluster2"
"3460","Snx1","cluster2"
"3461","Tifa","cluster2"
"3462","Ppp1r15a","cluster2"
"3463","Ccdc50","cluster2"
"3464","Itm2c","cluster2"
"3465","Cisd1","cluster2"
"3466","Rgs10","cluster2"
"3467","Nup210","cluster2"
"3468","Zeb2","cluster2"
"3469","Tifab","cluster2"
"3470","F13a1","cluster2"
"3471","Ctsc","cluster2"
"3472","S100a10","cluster2"
"3473","Fabp5","cluster2"
"3474","Irf8","cluster2"
"3475","Ms4a6c","cluster2"
"3476","Ly86","cluster2"
"3477","Csrp2","cluster2"
"3478","Hirip3","cluster2"
"3479","Gm12504","cluster2"
"3480","Dcaf8","cluster2"
"3481","Fbxl6","cluster2"
"3482","Clcc1","cluster2"
"3483","Eif2b2","cluster2"
"3484","Fcho1","cluster2"
"3485","Ankle2","cluster2"
"3486","Vav3","cluster2"
"3487","Slc31a1","cluster2"
"3488","Fam188a","cluster2"
"3489","Atg4b","cluster2"
"3490","D1Bwg0212e","cluster2"
"3491","Zfp131","cluster2"
"3492","Man1b1","cluster2"
"3493","Wdr45l","cluster2"
"3494","Heatr6","cluster2"
"3495","Cnot1","cluster2"
"3496","Bptf","cluster2"
"3497","6330578E17Rik","cluster2"
"3498","Senp6","cluster2"
"3499","Zc3h11a","cluster2"
"3500","Usp8","cluster2"
"3501","Ankrd17","cluster2"
"3502","Etnk1","cluster2"
"3503","Sec63","cluster2"
"3504","Strn3","cluster2"
"3505","Asxl2","cluster2"
"3506","Gxylt1","cluster2"
"3507","Paf1","cluster2"
"3508","1810031K17Rik","cluster2"
"3509","BC031781","cluster2"
"3510","Trim8","cluster2"
"3511","Gm2382","cluster2"
"3512","Mthfs","cluster2"
"3513","Rit1","cluster2"
"3514","Gdi1","cluster2"
"3515","1810026B05Rik","cluster2"
"3516","Wipf1","cluster2"
"3517","Egr1","cluster2"
"3518","Picalm","cluster2"
"3519","Kdm6b","cluster2"
"3520","Synj1","cluster2"
"3521","Rab5b","cluster2"
"3522","Stap1","cluster2"
"3523","Ypel5","cluster2"
"3524","Stat1","cluster2"
"3525","Wbp2","cluster2"
"3526","Mdm2","cluster2"
"3527","Ube2l6","cluster2"
"3528","Gapt","cluster2"
"3529","Ptk2b","cluster2"
"3530","Atrn","cluster2"
"3531","Fam160a2","cluster2"
"3532","Stx2","cluster2"
"3533","Snx11","cluster2"
"3534","Ftsjd2","cluster2"
"3535","2310047M10Rik","cluster2"
"3536","Ranbp9","cluster2"
"3537","Zc3hav1","cluster2"
"3538","D19Wsu162e","cluster2"
"3539","Cdc14a","cluster2"
"3540","Snx18","cluster2"
"3541","2810474O19Rik","cluster2"
"3542","Tpd52","cluster2"
"3543","Gm885","cluster2"
"3544","H2-T23","cluster2"
"3545","Klhdc4","cluster2"
"3546","Ep300","cluster2"
"3547","2010106G01Rik","cluster2"
"3548","Ppp4r2","cluster2"
"3549","Jmjd1c","cluster2"
"3550","Tbl1xr1","cluster2"
"3551","Gak","cluster2"
"3552","Spna2","cluster2"
"3553","Dgkd","cluster2"
"3554","Dctn6","cluster2"
"3555","Ipmk","cluster2"
"3556","Dlgap4","cluster2"
"3557","Klhl24","cluster2"
"3558","Plekha2","cluster2"
"3559","Tmem170b","cluster2"
"3560","Trip4","cluster2"
